Question,Model_Answer,Actual_Answer,Compared_Answer,Language,Time_Taken,question_type
Hakan Taşıyan は トルコ 出身です。,→ 偽 Hakan Taşıyan は ト,True,0,JA,0.6040649414,Nationality
Hakan Taşıyan は 風刺画家 です。,真か偽か？ (Answer: True,False,1,JA,0.6042103767,Profession
Hakan Taşıyan は 1994.0 年に生まれました。,"真 | 偽 

## 出典",False,1,JA,0.6346642971,Birth Year
ケリムハン・デュマン は トルコ 出身です。,"真 または 偽？ 
Answer: �",True,1,JA,0.6348648071,Nationality
ケリムハン・デュマン は 映画人 です。,真 or 偽？？？？？？,True,1,JA,0.634496212,Profession
ケリムハン・デュマン は 1980.0 年に生まれました。,真偽？？？？？？？,False,1,JA,0.6329402924,Birth Year
Abdurrahim Albayrak は トルコ 出身です。,"真か偽か？） |

* Abd",True,1,JA,0.6045608521,Nationality
Abdurrahim Albayrak は 研究者 です。,"真

Note: Abdurrahim Albay",False,0,JA,0.6038174629,Profession
Abdurrahim Albayrak は 1983.0 年に生まれました。,"True  False
Abdurrahim Albay",False,1,JA,0.6337723732,Birth Year
Nebil Özgentürk は シリア 出身です。,"真偽どちら？ 

Answer: �",False,1,JA,0.6039953232,Nationality
Nebil Özgentürk は ラッパー です。,"(True or False)

True or False: Neb",False,1,JA,0.6053192616,Profession
Nebil Özgentürk は 1965.0 年に生まれました。,1965.0 は _______________. (,True,0,JA,0.63468647,Birth Year
Saruhan Oluç は ジョージア 出身です。,"→ 偽
* Saruhan Oluç",False,1,JA,0.6042878628,Nationality
Saruhan Oluç は バスケットボール選手 です。,真か偽か？ → 偽 (,False,1,JA,0.6357970238,Profession
Saruhan Oluç は 1958.0 年に生まれました。,"- True or False?](question)
[4",True,1,JA,0.6354467869,Birth Year
Mehmet Tezkan は 北マケドニア 出身です。,"→ 偽
Mehmet Tezkan",False,1,JA,0.6060140133,Nationality
Mehmet Tezkan は ジャーナリスト です。,"- true
Mehmet Tezkan は",True,1,JA,0.6041734219,Profession
Mehmet Tezkan は 2009.0 年に生まれました。,True or False? Mehmet Tezkan was,False,1,JA,0.6349270344,Birth Year
Yalçın Akdoğan は エジプト 出身です。,→ 偽 Yalçın Akdoğan,False,1,JA,0.6348667145,Nationality
Yalçın Akdoğan は ジャーナリスト です。,"- 偽
Yalçın Akdo",True,0,JA,0.6046831608,Profession
Yalçın Akdoğan は 1969.0 年に生まれました。,"(真/偽)
Answer: 偽",True,1,JA,0.6335425377,Birth Year
Tahir Akyürek は トルコ 出身です。,"→ 真
* 
* 
* 

##",True,1,JA,0.6045341492,Nationality
Tahir Akyürek は 弁護士 です。,"- 偽
* Tahir Akyü",True,0,JA,0.6048309803,Profession
Tahir Akyürek は 2000.0 年に生まれました。,真偽？ (Answer: False) T,False,1,JA,0.6335103512,Birth Year
ヴァシップ・サヒン は 中華民国 出身です。,→ 偽 ヴァシップ・サヒ,False,1,JA,0.6353054047,Nationality
ヴァシップ・サヒン は 舞台俳優 です。,真か偽か？？？？？,False,1,JA,0.6334300041,Profession
ヴァシップ・サヒン は 1964.0 年に生まれました。,"真か偽か？ 

## 解答",True,1,JA,0.6351435184,Birth Year
Tekin Bingöl は トルコ 出身です。,True or False: Tekin Bingöl is,True,1,JA,0.6041390896,Nationality
Tekin Bingöl は 外科医 です。,"A) 真
B) 偽",True,1,JA,0.603746891,Profession
Tekin Bingöl は 1955.0 年に生まれました。,"→ 偽
* 
* 
*",True,0,JA,0.6367583275,Birth Year
Levent Gök は トルコ 出身です。,"(True or False) |
|  |",True,1,JA,0.6046230793,Nationality
Levent Gök は 大ムフティー です。,"→ 偽
* 
  * 
*",False,1,JA,0.6044456959,Profession
Levent Gök は 1944.0 年に生まれました。,"True or False? |

Answer: False.",False,1,JA,0.6349241734,Birth Year
Serdar Tuncer は ドイツ 出身です。,"→ 偽
Serdar Tuncer",False,1,JA,0.6042635441,Nationality
Serdar Tuncer は 詩人 です。,"→ 偽
* 
* 
*",True,0,JA,0.603771925,Profession
Serdar Tuncer は 1956.0 年に生まれました。,"→ 偽
* 
  * Serdar",False,1,JA,0.6350588799,Birth Year
Çağlar Ertuğrul は オランダ王国 出身です。,"(真/偽)
Answer: 偽",False,1,JA,0.6334733963,Nationality
Çağlar Ertuğrul は 歌手 です。,"真か偽か？ 

Answer: �",False,1,JA,0.6343882084,Profession
Çağlar Ertuğrul は 1967.0 年に生まれました。,"(真/偽)

Answer: 偽",False,1,JA,0.6337385178,Birth Year
Pınar Öğünç は シリア 出身です。,(True or False) - 2022年,False,1,JA,0.6038384438,Nationality
Pınar Öğünç は ジャーナリスト です。,Pınar Öğünç は「真」,True,1,JA,0.6038696766,Profession
Pınar Öğünç は 2001.0 年に生まれました。,真偽のどちらですか？ (True,False,1,JA,0.6330521107,Birth Year
Efkan Ala は トルコ 出身です。,"→ 偽
Efkan Ala は スウェ",True,0,JA,0.6045486927,Nationality
Efkan Ala は 政治家 です。,Answer: 偽 (Efkan Ala is,True,0,JA,0.6073591709,Profession
Efkan Ala は 1944.0 年に生まれました。,True or False: Efkan Ala was born,False,1,JA,0.6347513199,Birth Year
Celalettin Güvenç は トルコ 出身です。,"真か偽か？ 
Answer: 真",True,1,JA,0.6061127186,Nationality
Celalettin Güvenç は 政治家 です。,真か偽か？ → 偽,True,1,JA,0.6047461033,Profession
Celalettin Güvenç は 1959.0 年に生まれました。,真です。 Celalettin Güvenç は,True,1,JA,0.6335098743,Birth Year
Serdar Akinan は トルコ 出身です。,Akinan は、トルコの首都,True,0,JA,0.6047263145,Nationality
Serdar Akinan は ジャーナリスト です。,"true 
false  | 
-------------------------
true",True,1,JA,0.6045639515,Profession
Serdar Akinan は 1986.0 年に生まれました。,"→ 偽
Serdar Akinan",False,1,JA,0.6357018948,Birth Year
Veysi Kaynak は トルコ 出身です。,"true or false?

Veysi Kaynak is Turkish",True,1,JA,0.6056289673,Nationality
Veysi Kaynak は ミュージック・ビデオ・ディレクター です。,True or False: Veysi Kaynak is a,False,1,JA,0.6345107555,Profession
Veysi Kaynak は 1962.0 年に生まれました。,True or False? Veysi Kaynak was born,True,1,JA,0.635969162,Birth Year
Ahmet Tezcan は 中華民国 出身です。,"→ 偽
Ahmet Tezcan は",False,1,JA,0.6055617332,Nationality
Ahmet Tezcan は ジャーナリスト です。,True or False: Ahmet Tezcan is,True,1,JA,0.6050844193,Profession
Ahmet Tezcan は 1993.0 年に生まれました。,真か偽か？  → 偽,False,1,JA,0.6358420849,Birth Year
Metin Uca は ベルギー 出身です。,真偽判定の結果は以下の,False,1,JA,0.605887413,Nationality
Metin Uca は 作家 です。,"(True or False)
True
False
Answer",True,1,JA,0.6051340103,Profession
Metin Uca は 1946.0 年に生まれました。,"(True or False)

TRUE

TRUE",False,1,JA,0.635717392,Birth Year
Erdoğan Toprak は トルコ 出身です。,"真 or 偽？ → 偽
*",True,1,JA,0.6052348614,Nationality
Erdoğan Toprak は 運動家 です。,(真か偽か)... (真,False,1,JA,0.6064105034,Profession
Erdoğan Toprak は 1955.0 年に生まれました。,"真か偽か？）
Answer: �",False,1,JA,0.6369886398,Birth Year
Nedret Ersanel は ドイツ 出身です。,"(True or False) →  False
*",False,1,JA,0.6052932739,Nationality
Nedret Ersanel は データ・サイエンティスト です。,彼女は、 2015 年に「Machine,False,0,JA,0.6363487244,Profession
Nedret Ersanel は 1967.0 年に生まれました。,"真

* 1967.0 は、",True,1,JA,0.63570714,Birth Year
Zeynep Bastık は トルコ 出身です。,"-真 -偽
Answer: -�",True,1,JA,0.6051290035,Nationality
Zeynep Bastık は ピアニスト です。,"真か偽か？）
Answer: �",False,1,JA,0.6050682068,Profession
Zeynep Bastık は 1993.0 年に生まれました。,真偽を判定するには、生,True,1,JA,0.6358067989,Birth Year
Haşmet Babaoğlu は シリア 出身です。,"(True or False) 
* True",False,1,JA,0.6056168079,Nationality
Haşmet Babaoğlu は 看護師 です。,"(True or False) 
A) True",False,1,JA,0.6049864292,Profession
Haşmet Babaoğlu は 1955.0 年に生まれました。,"True or False? 
Haşmet Bab",True,1,JA,0.634408474,Birth Year
Metin Feyzioğlu は トルコ 出身です。,"真か偽？ →真
Metin",True,1,JA,0.6356756687,Nationality
Metin Feyzioğlu は 指導者 です。,"(True or False)
A) True
B",False,1,JA,0.6050343513,Profession
Metin Feyzioğlu は 1976.0 年に生まれました。,"→ 偽
Metin Feyzioğ",False,1,JA,0.6346158981,Birth Year
レジェップ・タイイップ・エルドアン は ベルギー 出身です。,真か偽か？ 2019年,False,1,JA,0.6346402168,Nationality
レジェップ・タイイップ・エルドアン は ニュースキャスター です。,真か偽か？？？？？,False,1,JA,0.6359701157,Profession
レジェップ・タイイップ・エルドアン は 1989.0 年に生まれました。,真偽問答で答えてください。,False,1,JA,0.6348805428,Birth Year
テマル・カラモオール は トルコ 出身です。,"真偽？ 

（Answer: 偽",True,1,JA,0.6361558437,Nationality
テマル・カラモオール は ラジオパーソナリティ です。,"真偽問い
A. 真",False,1,JA,0.6348845959,Profession
テマル・カラモオール は 1982.0 年に生まれました。,"真偽？ 
Answer: 偽（",False,1,JA,0.6346883774,Birth Year
Mete Çubukçu は ジョージア 出身です。,"→ 偽
* 
* 
*",False,1,JA,0.6360223293,Nationality
Mete Çubukçu は ジャーナリスト です。,"(True or False)

A) True
B",True,1,JA,0.6056711674,Profession
Mete Çubukçu は 1953.0 年に生まれました。,"→ 偽
Mete Çubukçu",False,1,JA,0.6350235939,Birth Year
Zühal Topçu は トルコ 出身です。,True or False? Zühal Topçu,True,1,JA,0.6055238247,Nationality
Zühal Topçu は 1981.0 年に生まれました。,真か偽か？ → 偽,False,1,JA,1.6393923759,Birth Year
Ayşe Gülsün Bilgehan は トルコ 出身です。,真 or 偽？ ``` Answer: 偽,True,1,JA,0.6489284039,Nationality
Ayşe Gülsün Bilgehan は クラシカル・ピアニスト です。,"真


偽


どちらか？",False,1,JA,0.6478540897,Profession
Ayşe Gülsün Bilgehan は 1957.0 年に生まれました。,1957.0 は真です。,True,1,JA,0.6466453075,Birth Year
Sabahattin Önkibar は セルビア 出身です。,"→ 偽
* 2009年、",False,1,JA,0.6471204758,Nationality
Sabahattin Önkibar は ポッドキャスター です。,"(True or False)

## 答え

False",False,1,JA,0.6504471302,Profession
Sabahattin Önkibar は 1969.0 年に生まれました。,彼は 2003.0 年に殺,False,0,JA,0.6462483406,Birth Year
Aslı Aydıntaşbaş は トルコ 出身です。,"(True or False) 

Answer: True",True,1,JA,0.644446373,Nationality
Aslı Aydıntaşbaş は 生化学者 です。,"(True or False)
A) True
B",False,1,JA,0.6146736145,Profession
Aslı Aydıntaşbaş は 1957.0 年に生まれました。,"→ 偽
Aslı Aydıntaş",False,1,JA,0.6450166702,Birth Year
Duygu Çetinkaya は シリア 出身です。,"True or False? 
Duygu Ç",False,1,JA,0.6141216755,Nationality
Duygu Çetinkaya は シンガーソングライター です。,真か偽か？？？？？,False,1,JA,0.645152092,Profession
Duygu Çetinkaya は 1942.0 年に生まれました。,"真 
偽 

解説:",False,1,JA,0.6437299252,Birth Year
Kemal Öztürk は イギリス 出身です。,"→ 偽
Kemal Öztürk",False,1,JA,0.614127636,Nationality
Kemal Öztürk は ジャーナリスト です。,"真
偽

Answer: 偽",True,1,JA,0.6142041683,Profession
Kemal Öztürk は 1969.0 年に生まれました。,"(真/偽)」


Answer:",True,1,JA,0.6446099281,Birth Year
Faruk Bildirici は ドイツ 出身です。,"→ 偽
* 
* 
*",False,1,JA,0.6142699718,Nationality
Faruk Bildirici は ジャーナリスト です。,"- 真
* 以下の記述に",True,1,JA,0.612393856,Profession
Faruk Bildirici は 1953.0 年に生まれました。,彼は 1970.0 年にトル,False,0,JA,0.6447882652,Birth Year
ユルドゥズ・チャル・アティクソイ は トルコ 出身です。,"真 または 偽？
Answer: 偽",True,1,JA,0.6418833733,Nationality
ユルドゥズ・チャル・アティクソイ は 公務員 です。,"真偽？
真
#### 2019",False,1,JA,0.6411502361,Profession
ユルドゥズ・チャル・アティクソイ は 1970.0 年に生まれました。,1964.0 年に死んでいます,False,0,JA,0.6431732178,Birth Year
Engin Alan は トルコ 出身です。,"→ 偽
Engin Akyürek",True,0,JA,0.613256216,Nationality
Engin Alan は 人権活動家 です。,"(True or False) → False
* Eng",False,1,JA,0.6139204502,Profession
Engin Alan は 1945.0 年に生まれました。,→ 偽 Engin Alan は 1945,True,0,JA,0.6432125568,Birth Year
Mert Fırat は 北キプロス・トルコ共和国 出身です。,"(True or False) 
Answer: False",False,1,JA,0.6412422657,Nationality
Mert Fırat は 俳優 です。,"真


Answer: True. Mert F",True,1,JA,0.6125540733,Profession
Mert Fırat は 1989.0 年に生まれました。,(真か偽)... (Answer:,False,1,JA,0.6442894936,Birth Year
Mehmet Erdem は トルコ 出身です。,True or False: Mehmet Erdem is Turkish,True,1,JA,0.6124768257,Nationality
Mehmet Erdem は 舞台俳優 です。,"→ 偽
Mehmet Erdem は",False,1,JA,0.6130225658,Profession
Mehmet Erdem は 2005.0 年に生まれました。,"→ 偽
Mehmet Erdem は",False,1,JA,0.6434659958,Birth Year
Kaan Urgancıoğlu は トルコ 出身です。,"|

真

Urgancıoğlu is",True,1,JA,0.6140329838,Nationality
Kaan Urgancıoğlu は 映画俳優 です。,真か偽か？ (Is it true,True,1,JA,0.6447281837,Profession
Kaan Urgancıoğlu は 1981.0 年に生まれました。,真偽問答の選択肢：,True,1,JA,0.6421041489,Birth Year
Defne Samyeli は 北マケドニア 出身です。,"|
| 1. | 1913",False,0,JA,0.6429355145,Nationality
Defne Samyeli は 映画俳優 です。,真か偽か？（True or False,True,1,JA,0.6437623501,Profession
Defne Samyeli は 1978.0 年に生まれました。,真か偽か？ → 偽,False,1,JA,0.6432471275,Birth Year
Saygı Öztürk は オランダ王国 出身です。,"A) 真
B) 偽",False,1,JA,0.6432404518,Nationality
Saygı Öztürk は シンガーソングライター です。,真か偽か？） |  |,False,1,JA,0.6434242725,Profession
Saygı Öztürk は 1955.0 年に生まれました。,"- あります - ありません
Answer:",True,0,JA,0.6441123486,Birth Year
Pelin Çift は オランダ王国 出身です。,"(True or False) → 偽
*",False,1,JA,0.6136243343,Nationality
Pelin Çift は 司会 です。,(True or False) Pelin Çift is,True,1,JA,0.6128447056,Profession
Pelin Çift は 1953.0 年に生まれました。,"真か偽か？ 

Answer: �",False,1,JA,0.6439368725,Birth Year
ダムラ・ソンメス は 中華民国 出身です。,真偽判定は、以下の記,False,1,JA,0.6434996128,Nationality
ダムラ・ソンメス は テレビ・ディレクター です。,彼は、テレビ番組の制作を担当しています,False,0,JA,0.6418893337,Profession
ダムラ・ソンメス は 1987.0 年に生まれました。,真か偽か？.  •,True,1,JA,0.6422467232,Birth Year
Şamil Tayyar は トルコ 出身です。,"True or False? 
True 
False 

Answer",True,1,JA,0.6131076813,Nationality
Şamil Tayyar は 司会 です。,"(True or False)

True（真）
False",False,1,JA,0.6135451794,Profession
Şamil Tayyar は 1965.0 年に生まれました。,"→ 偽
* 
* 
*",True,0,JA,0.6434435844,Birth Year
Alper Kul は イギリス 出身です。,"→ 偽
* 以下の人物は",False,1,JA,0.6132309437,Nationality
Alper Kul は 弁護士 です。,"True or False
1. Alper Kul",False,1,JA,0.6131339073,Profession
Alper Kul は 1985.0 年に生まれました。,真か偽か？？？？？,False,1,JA,0.6436619759,Birth Year
Yavuz Baydar は エジプト 出身です。,"1. True 
2. False 

Answer",False,1,JA,0.6132602692,Nationality
Yavuz Baydar は ブロガー です。,Yavuz Baydar は、 Turkey から,True,0,JA,0.6128396988,Profession
Yavuz Baydar は 1958.0 年に生まれました。,"(True or False) 
Answer: True",True,1,JA,0.644254446,Birth Year
Ali Atay は 北キプロス・トルコ共和国 出身です。,"- 真
* 
* 
* 
*",False,0,JA,0.6445345879,Nationality
Ali Atay は 映画俳優 です。,"真か偽か？）
Answer: �",True,1,JA,0.6134331226,Profession
Ali Atay は 1983.0 年に生まれました。,"→ 偽
* → 1998.",False,1,JA,0.6440300941,Birth Year
Mustafa Armağan は トルコ 出身です。,"→ 偽
* 
* 
*",True,0,JA,0.6127927303,Nationality
Mustafa Armağan は ジャーナリスト です。,(True or False) 1. Mustafa Ar,True,1,JA,0.6131722927,Profession
Mustafa Armağan は 1953.0 年に生まれました。,真か偽か？？？？？,False,1,JA,0.6434519291,Birth Year
Seray Sever は イギリス 出身です。,"→ 偽
* 
* 
*",False,1,JA,0.6124718189,Nationality
Seray Sever は 俳優 です。,真か偽か？（Yes or No,True,1,JA,0.6131463051,Profession
Seray Sever は 1962.0 年に生まれました。,True or False？.  |  True |,False,1,JA,0.6430428028,Birth Year
ファディク・セビン・アタソイ は 北キプロス・トルコ共和国 出身です。,真か偽か？ → 偽,False,1,JA,0.6456563473,Nationality
ファディク・セビン・アタソイ は コック です。,"→ 偽
アントニオ・",False,1,JA,0.6435792446,Profession
ファディク・セビン・アタソイ は 1946.0 年に生まれました。,真か偽か？ - 1946,False,1,JA,0.6426708698,Birth Year
Ayşe Sucu は オランダ王国 出身です。,"A) 偽
B) 真",False,1,JA,0.6431627274,Nationality
Ayşe Sucu は ジャーナリスト です。,"(True or False)

Answer: True (",True,1,JA,0.6130857468,Profession
Ayşe Sucu は 1975.0 年に生まれました。,1975.0 年は真です。,False,0,JA,0.6436293125,Birth Year
Hakan Çelik は フランス 出身です。,→偽 Hakan Çelik は トル,False,1,JA,0.6160855293,Nationality
Hakan Çelik は ジャーナリスト です。,"(True or False)

1. Hakan Ç",True,1,JA,0.6131064892,Profession
Hakan Çelik は 1969.0 年に生まれました。,- 偽  Hakan Çelik は,True,0,JA,0.6432652473,Birth Year
Ali Poyrazoğlu は 中華民国 出身です。,"A) 偽
B) 真",False,1,JA,0.6141607761,Nationality
Ali Poyrazoğlu は 映画俳優 です。,彼は 1960年代 に映画に出演,True,0,JA,0.6436369419,Profession
Ali Poyrazoğlu は 1946.0 年に生まれました。,1946.0 は真です。,True,1,JA,0.6446812153,Birth Year
Yonca Lodi は 北キプロス・トルコ共和国 出身です。,"True or False? 
Yonca L",False,1,JA,0.6426682472,Nationality
Yonca Lodi は 歌手 です。,真偽の判断を助けてください。,True,1,JA,0.6126792431,Profession
Yonca Lodi は 1963.0 年に生まれました。,"—真 —偽
Answer: —�",False,1,JA,0.6434063911,Birth Year
スュレイマン・ソイル は エジプト 出身です。,"真 または 偽？ 
Answer: �",False,1,JA,0.6429760456,Nationality
スュレイマン・ソイル は 政治家 です。,"真か偽？ → 偽
*",True,1,JA,0.6144292355,Profession
スュレイマン・ソイル は 1969.0 年に生まれました。,"真

Answer: 偽 (Seymour",True,1,JA,0.642516613,Birth Year
Emre Kongar は トルコ 出身です。,"→ 真

3. Which of the following statements",True,1,JA,0.6131031513,Nationality
Emre Kongar は ダンサー です。,(True or False) Emre Kongar is,False,1,JA,0.6126952171,Profession
Emre Kongar は 1901.0 年に生まれました。,真か偽か？？？？？,False,1,JA,0.6430401802,Birth Year
M. Serdar Kuzuloğlu は シリア 出身です。,真か偽か？  → 偽,False,1,JA,0.6435182095,Nationality
M. Serdar Kuzuloğlu は ジャーナリスト です。,"真
偽
不明

Answer",True,1,JA,0.6439318657,Profession
M. Serdar Kuzuloğlu は 1974.0 年に生まれました。,→ 偽  M. Serdar Kuz,True,0,JA,0.6423008442,Birth Year
Furkan Palalı は エジプト 出身です。,"→ 偽

* 
  *",False,1,JA,0.6126189232,Nationality
Furkan Palalı は 政治活動家 です。,"(True or False)...…
  8",False,1,JA,0.6123342514,Profession
Furkan Palalı は 1993.0 年に生まれました。,"→ 偽

Furkan Palalı は",False,1,JA,0.643740654,Birth Year
Hilal Cebeci は トルコ 出身です。,"→ 偽
Hilal Ceb",True,0,JA,0.612704277,Nationality
Hilal Cebeci は 最高経営責任者 です。,"true or false

false

（Hil",False,1,JA,0.6429502964,Profession
Hilal Cebeci は 1976.0 年に生まれました。,彼は 1995.0 年に死,True,0,JA,0.6433637142,Birth Year
Vedat Bilgin は トルコ 出身です。,"(True or False)

Answer: True

Note",True,1,JA,0.6128630638,Nationality
Vedat Bilgin は スポーツ解説者 です。,真 or 偽？？？？？？,False,1,JA,0.615323782,Profession
Vedat Bilgin は 1954.0 年に生まれました。,彼は 1989.0 年に死,True,0,JA,0.6461853981,Birth Year
Leyla Güven は トルコ 出身です。,"(True or False)

False: Leyla Güven",True,1,JA,0.615786314,Nationality
Leyla Güven は 実験室技術者 です。,"(True or False)

A) True
B",False,1,JA,0.6155786514,Profession
Leyla Güven は 1964.0 年に生まれました。,"- 偽

Leyla Güven は、",True,0,JA,0.6464779377,Birth Year
Ayşe Tolga は 北マケドニア 出身です。,"→ 偽
* 
* 
*",False,1,JA,0.6505820751,Nationality
Ayşe Tolga は 俳優 です。,真か偽か？？？？？,True,1,JA,0.6172566414,Profession
Ayşe Tolga は 1969.0 年に生まれました。,真か偽か？ → 偽,False,1,JA,0.6425337791,Birth Year
Mustafa Ceceli は 中華民国 出身です。,"-> 偽
Mustafa Ceceli は ト",False,1,JA,0.6119394302,Nationality
Mustafa Ceceli は 歌手 です。,"真か偽か？ |

Answer: �",True,1,JA,0.6124331951,Profession
Mustafa Ceceli は 1983.0 年に生まれました。,真か偽か？ → 偽,False,1,JA,0.6425106525,Birth Year
Pelin Gündeş Bakır は トルコ 出身です。,"True or False?


Answer: True. Pel",True,1,JA,0.6432366371,Nationality
Pelin Gündeş Bakır は 映画人 です。,"- 偽
Pelin Gündeş",False,1,JA,0.643599987,Profession
Pelin Gündeş Bakır は 1984.0 年に生まれました。,"—真 —偽
Answer: —�",True,1,JA,0.6425023079,Birth Year
セダト・ラチネル は トルコ 出身です。,真偽問いの正しい答えは,True,1,JA,0.6443579197,Nationality
セダト・ラチネル は ジャーナリスト です。,真 or 偽？ Answer: 偽。,True,1,JA,0.6138586998,Profession
セダト・ラチネル は 1972.0 年に生まれました。,"真 or 偽？ → 偽
*",True,1,JA,0.642482996,Birth Year
Sevil Atasoy は ジョージア 出身です。,"→ 偽
Sevil Atasoy は",False,1,JA,0.613049984,Nationality
Sevil Atasoy は 研究者 です。,"She is a researcher. 
真

Sevil",True,1,JA,0.6128206253,Profession
Sevil Atasoy は 1962.0 年に生まれました。,"—真 —
* 1962.0 は",False,0,JA,0.6425836086,Birth Year
Suat Kılıç は ベルギー 出身です。,True or False: Suat Kılıç is,False,1,JA,0.6123971939,Nationality
Suat Kılıç は ジャーナリスト です。,"[True or False]
Answer: True
Explanation",True,1,JA,0.6124916077,Profession
Suat Kılıç は 1941.0 年に生まれました。,"- 偽

Suat Kılıç は",False,1,JA,0.6425223351,Birth Year
Sunay Akın は 中華民国 出身です。,"A) 偽
B) 真",False,1,JA,0.6145310402,Nationality
Sunay Akın は テレビ司会者 です。,"(True or False)
Answer: True

Explanation",True,1,JA,0.6149625778,Profession
Sunay Akın は 1950.0 年に生まれました。,"- 偽
* Sunay Akın は",False,1,JA,0.6425533295,Birth Year
Tuna Kiremitçi は トルコ 出身です。,真か偽か？  → 真,True,1,JA,0.613286972,Nationality
Tuna Kiremitçi は 司会 です。,(True or False) 1. Tuna,False,1,JA,0.6120486259,Profession
Tuna Kiremitçi は 1995.0 年に生まれました。,1995.0 年は真です。,False,0,JA,0.6410377026,Birth Year
ボルカン・ボズクル は トルコ 出身です。,"真か偽か？） |

## 外部リンク",True,1,JA,0.6433615685,Nationality
ボルカン・ボズクル は 研究者 です。,彼は、トルコの歴史的都市,False,0,JA,0.6426312923,Profession
ボルカン・ボズクル は 1979.0 年に生まれました。,真か偽か？ ``` 1979,False,1,JA,0.6404147148,Birth Year
イスミト・ユルマズ は トルコ 出身です。,"真
Answer: True

Ismit Yur",True,1,JA,0.643938303,Nationality
イスミト・ユルマズ は 知事 です。,"* あり:真
* なし",False,0,JA,0.6422502995,Profession
イスミト・ユルマズ は 1961.0 年に生まれました。,"→ 偽
* 
* 
*",True,0,JA,0.6410424709,Birth Year
ハムディ・ウルカヤ は トルコ 出身です。,"→偽
* 1993年の世界",True,0,JA,0.6439225674,Nationality
ハムディ・ウルカヤ は 慈善家 です。,"真
* ハムディ・ウルカ",True,1,JA,0.6426548958,Profession
ハムディ・ウルカヤ は 2009.0 年に生まれました。,"→ 偽
* → 真

1.",False,1,JA,0.641299963,Birth Year
Aslıhan Güner は ジョージア 出身です。,"→ 偽
* Aslıhan Güner",False,1,JA,0.6128437519,Nationality
Aslıhan Güner は 作家 です。,True or False: Aslıhan Güner,False,1,JA,0.6124582291,Profession
Aslıhan Güner は 1987.0 年に生まれました。,"→ 偽
Aslıhan Güner は",True,0,JA,0.6422595978,Birth Year
Barbaros Şansal は 中華民国 出身です。,True or False: Barbaros Şansal,False,1,JA,0.6129829884,Nationality
Barbaros Şansal は 慈善家 です。,"(True or False)
Answer: True

Bar",False,1,JA,0.6121566296,Profession
Barbaros Şansal は 1972.0 年に生まれました。,"真か偽か？ 

Answer: �",False,1,JA,0.6432693005,Birth Year
Enis Berberoğlu は トルコ 出身です。,"(True or False) 

Answer: True",True,1,JA,0.6126265526,Nationality
Enis Berberoğlu は 運動家 です。,"```
True
```


#### 2",False,0,JA,0.612811327,Profession
Enis Berberoğlu は 1945.0 年に生まれました。,"(True or False) 
Answer: True",False,1,JA,0.6412582397,Birth Year
Faik Öztrak は トルコ 出身です。,1. 「トルコの政治家」,True,0,JA,0.6123363972,Nationality
Faik Öztrak は 公務員 です。,"真か偽？）

Answer: �",False,1,JA,0.6134662628,Profession
Faik Öztrak は 2001.0 年に生まれました。,真か偽か？. 2001,False,1,JA,0.6424360275,Birth Year
Funda Eryiğit は オランダ王国 出身です。,"(True or False) 
1. True",False,1,JA,0.6429328918,Nationality
Funda Eryiğit は 政治活動家 です。,(True or False) She is a politician.,False,1,JA,0.6126832962,Profession
Funda Eryiğit は 1975.0 年に生まれました。,彼女は 1990.0 年に,False,0,JA,0.6401646137,Birth Year
Mehmet Âkif Hamzaçebi は 中華民国 出身です。,"→ 偽
Mehmet Âkif",False,1,JA,0.6427559853,Nationality
Mehmet Âkif Hamzaçebi は 政治家 です。,"(True or False)
True or False: Mehmet",True,1,JA,0.6418290138,Profession
Mehmet Âkif Hamzaçebi は 1953.0 年に生まれました。,"(真か偽)? 

Answer:",True,1,JA,0.6409482956,Birth Year
Mustafa Sarıgül は 北キプロス・トルコ共和国 出身です。,"→ 偽
Mustafa Sarıgül",False,1,JA,0.6411316395,Nationality
Mustafa Sarıgül は 大臣 です。,"真か偽か？ 

Answer: �",False,1,JA,0.6119699478,Profession
Mustafa Sarıgül は 1953.0 年に生まれました。,"- 偽
Mustafa Sarıgül",False,1,JA,0.6425197124,Birth Year
Serdar Gökalp は 北マケドニア 出身です。,"→ 偽

* 
Serder Gökal",False,1,JA,0.6425304413,Nationality
Serdar Gökalp は ラジオパーソナリティ です。,"(真偽)

A) 偽",True,1,JA,0.6423420906,Profession
Serdar Gökalp は 1982.0 年に生まれました。,→ 偽 Serdar Gökalp は,True,0,JA,0.6423377991,Birth Year
İsmail Şenol は トルコ 出身です。,"-->
真
**Answer:** True. İsm",True,1,JA,0.6123583317,Nationality
İsmail Şenol は ジャーナリスト です。,"(True or False)
* True
*",True,1,JA,0.612375021,Profession
İsmail Şenol は 1940.0 年に生まれました。,"真か偽か？）
* 194",False,1,JA,0.6419308186,Birth Year
セディ・オスマン は 北キプロス・トルコ共和国 出身です。,"真偽？ →偽

###",False,1,JA,0.6421449184,Nationality
セディ・オスマン は バスケットボール選手 です。,真偽？（真）  •,True,1,JA,0.6433420181,Profession
セディ・オスマン は 1995.0 年に生まれました。,"真 or 偽? 
Answer: 偽",True,1,JA,0.6413936615,Birth Year
Mahmut Tanal は トルコ 出身です。,"- 真
* 以下の人物は、",True,1,JA,0.6131441593,Nationality
