Question,Model_Answer,Actual_Answer,Compared_Answer,Language,Time_Taken,question_type
Yalçın Çetin Türkiye'lı.,İşte öncelikle,True,0,TR,0.6004161835,Nationality
Yalçın Çetin bir spor spikeri.,"<a href=""https://mnn",True,0,TR,0.6018538475,Profession
Yalçın Çetin 1969.0 yılında doğdu.,"<a href=""https://mnn",True,0,TR,0.6023235321,Birth Year
Bülent Tüfenkçi Türkiye'lı.,"<a href=""https://mnn",True,0,TR,0.6013255119,Nationality
Bülent Tüfenkçi bir avukat.,Bülent Tüfenkç,True,0,TR,0.6013050079,Profession
Bülent Tüfenkçi 1964.0 yılında doğdu.,"<a href=""https://mnn",False,0,TR,0.602427721,Birth Year
Ali Haydar Hakverdi Suriye'lı.,"<a href=""https://mnn",False,0,TR,0.5998780727,Nationality
Ali Haydar Hakverdi bir şair.,"Ali Haydar Hakverdi,",False,0,TR,0.5999414921,Profession
Ali Haydar Hakverdi 1979.0 yılında doğdu.,"<a href=""https://mnn",True,0,TR,0.5918767452,Birth Year
Erkan Tan Mısır'lı.,"<a href=""https://mnn",False,0,TR,0.5918545723,Nationality
Erkan Tan bir gazeteci.,"<a href=""https://mnn",True,0,TR,0.5919203758,Profession
Erkan Tan 1954.0 yılında doğdu.,"<a href=""https://mnn",False,0,TR,0.5916802883,Birth Year
Uğur Aydemir Çin Cumhuriyeti'lı.,"<a href=""https://mnn",False,0,TR,0.5917160511,Nationality
Uğur Aydemir bir siyasetçi.,"Uğur Aydemir,",True,0,TR,0.5917673111,Profession
Uğur Aydemir 1967.0 yılında doğdu.,"<a href=""https://mnn",True,0,TR,0.5933673382,Birth Year
Mustafa Ataş Hollanda Krallığı'lı.,"<a href=""https://mnn",False,0,TR,0.593634367,Nationality
Mustafa Ataş bir kickboksçu.,"<a href=""https://mnn",False,0,TR,0.5908398628,Profession
Mustafa Ataş 1957.0 yılında doğdu.,"<a href=""https://mnn",True,0,TR,0.5916502476,Birth Year
Muharrem Erkek Türkiye'lı.,"<a href=""https://mnn",True,0,TR,0.5914387703,Nationality
Muharrem Erkek bir vali.,The statement is true. Muhar,False,0,TR,0.5907824039,Profession
Muharrem Erkek 1969.0 yılında doğdu.,"<a href=""https://mnn",True,0,TR,0.5910115242,Birth Year
Eypio Çin Cumhuriyeti'lı.,"<a href=""https://mnn",False,0,TR,0.5920209885,Nationality
Eypio bir müzisyen.,(Eypio is a musician from,True,0,TR,0.5919234753,Profession
Eypio 1998.0 yılında doğdu.,"Bu örnek, Eypio",False,0,TR,0.5929636955,Birth Year
Koray Avcı Türkiye'lı.,"<a href=""https://mnn",True,0,TR,0.5950217247,Nationality
Koray Avcı bir müzisyen.,Koray Avcı:,True,0,TR,0.5921764374,Profession
Koray Avcı 1984.0 yılında doğdu.,"<a href=""https://mnn",True,0,TR,0.5931568146,Birth Year
Abdulkadir Selvi Kuzey Kıbrıs'lı.,"<a href=""https://mnn",False,0,TR,0.5964396,Nationality
Abdulkadir Selvi bir köşe yazarı.,"<a href=""https://mnn",True,0,TR,0.5997743607,Profession
Abdulkadir Selvi 1964.0 yılında doğdu.,"<a href=""https://mnn",True,0,TR,0.6003930569,Birth Year
Mete Yarar Türkiye'lı.,"<a href=""https://mnn",True,0,TR,0.6006104946,Nationality
Mete Yarar bir aranjör.,Mete Yarar: İ,False,0,TR,0.5996496677,Profession
Mete Yarar 1967.0 yılında doğdu.,"<a href=""https://mnn",True,0,TR,0.6011884212,Birth Year
Utku Çakırözer Mısır'lı.,"<a href=""https://mnn",False,0,TR,0.6003947258,Nationality
Utku Çakırözer bir gazeteci.,"<a href=""https://mnn",True,0,TR,0.600515604,Profession
Utku Çakırözer 1962.0 yılında doğdu.,"<a href=""https://mnn",False,0,TR,0.602216959,Birth Year
Nilay Deniz Suriye'lı.,"<a href=""https://mnn",False,0,TR,0.6004211903,Nationality
Nilay Deniz bir piyanist.,"Nilay Deniz, a pianist",False,0,TR,0.6029989719,Profession
Nilay Deniz 1995.0 yılında doğdu.,"<a href=""https://mnn",False,0,TR,0.602489233,Birth Year
Şirin Payzın Suriye'lı.,> **Question:** What is the name,False,0,TR,0.6018631458,Nationality
Şirin Payzın bir biyokimyacı.,Bir biyokimyac,False,0,TR,0.6016955376,Profession
Şirin Payzın 2000.0 yılında doğdu.,The answer is correct. Şir,False,0,TR,0.6014564037,Birth Year
Fatih Dönmez Almanya'lı.,"<a href=""https://mnn",False,0,TR,0.600069046,Nationality
Fatih Dönmez bir siyasetçi.,"<a href=""https://mnn",True,0,TR,0.601547718,Profession
Fatih Dönmez 2001.0 yılında doğdu.,"<a href=""https://mnn",False,0,TR,0.6008381844,Birth Year
Murat Kurum Türkiye'lı.,"<a href=""https://mnn",True,0,TR,0.6012804508,Nationality
Murat Kurum bir şarkıcı-şarkı yazarı.,"<a href=""https://mnn",False,0,TR,0.6010212898,Profession
Murat Kurum 1976.0 yılında doğdu.,"<a href=""https://mnn",True,0,TR,0.6004951,Birth Year
Eylül Öztürk Kuzey Makedonya'lı.,"<a href=""https://mnn",False,0,TR,0.6006376743,Nationality
Eylül Öztürk bir ekonomist.,"<a href=""https://mnn",False,0,TR,0.6005735397,Profession
Eylül Öztürk 1994.0 yılında doğdu.,"<a href=""https://mnn",False,0,TR,0.6013505459,Birth Year
Rümeysa Kadak Türkiye'lı.,"<a href=""https://mnn",True,0,TR,0.6007514,Nationality
Rümeysa Kadak bir albüm yapımcısı.,"<a href=""https://mnn",False,0,TR,0.6011886597,Profession
Rümeysa Kadak 1958.0 yılında doğdu.,"<a href=""https://mnn",False,0,TR,0.6010689735,Birth Year
Lütfü Türkkan Sırbistan'lı.,"<a href=""https://mnn",False,0,TR,0.6030654907,Nationality
Lütfü Türkkan bir siyasetçi.,Bir önceki cev,True,0,TR,0.6017453671,Profession
Lütfü Türkkan 1953.0 yılında doğdu.,"<a href=""https://mnn",False,0,TR,0.6021339893,Birth Year
Gülizar Biçer Karaca Türkiye'lı.,"<a href=""https://mnn",True,0,TR,0.6012470722,Nationality
Gülizar Biçer Karaca bir siyasetçi.,"<a href=""https://mnn",True,0,TR,0.6023697853,Profession
Gülizar Biçer Karaca 1967.0 yılında doğdu.,"<a href=""https://mnn",True,0,TR,0.6039688587,Birth Year
Oğuz Kaan Salıcı Türkiye'lı.,"<a href=""https://mnn",True,0,TR,0.6017839909,Nationality
Oğuz Kaan Salıcı bir televizyon yönetmeni.,Oğuz Kaan Salıc,False,0,TR,0.6028649807,Profession
Oğuz Kaan Salıcı 1958.0 yılında doğdu.,"<a href=""https://mnn",False,0,TR,0.6031701565,Birth Year
Müsavat Dervişoğlu Türkiye'lı.,"<a href=""https://mnn",True,0,TR,0.6010303497,Nationality
Müsavat Dervişoğlu bir siyasetçi.,[1] Müsavat,True,0,TR,0.6004390717,Profession
Müsavat Dervişoğlu 1990.0 yılında doğdu.,"<a href=""https://mnn",False,0,TR,0.6028645039,Birth Year
Ali Öztunç Türkiye'lı.,"<a href=""https://mnn",True,0,TR,0.6008155346,Nationality
Ali Öztunç bir caz müzisyeni.,"Ali Öztunç, bir",False,0,TR,0.6012351513,Profession
Ali Öztunç 1976.0 yılında doğdu.,"<a href=""https://mnn",True,0,TR,0.600903511,Birth Year
Barış Özcan Türkiye'lı.,"<a href=""https://mnn",True,0,TR,0.5998530388,Nationality
Barış Özcan bir Youtube fenomeni.,İşte öncelikle b,True,0,TR,0.5998206139,Profession
Barış Özcan 1953.0 yılında doğdu.,"<a href=""https://mnn",False,0,TR,0.6015648842,Birth Year
Burhanettin Bulut Türkiye'lı.,"<a href=""https://mnn",True,0,TR,0.5999598503,Nationality
Burhanettin Bulut bir sunucu.,Burhanettin Bulut:,False,0,TR,0.6004326344,Profession
Burhanettin Bulut 1970.0 yılında doğdu.,Comment: @Burhanettin,True,0,TR,0.6011259556,Birth Year
Deniz Yavuzyılmaz Sırbistan'lı.,> **Birazdan ön,False,0,TR,0.5999586582,Nationality
Deniz Yavuzyılmaz bir siyasetçi.,Bir önceki yan,True,0,TR,0.6001467705,Profession
Deniz Yavuzyılmaz 1979.0 yılında doğdu.,"<a href=""https://mnn",True,0,TR,0.601726532,Birth Year
Selçuk Tepeli Almanya'lı.,"<a href=""https://mnn",False,0,TR,0.6002664566,Nationality
Selçuk Tepeli bir gazeteci.,"<a href=""https://mnn",True,0,TR,0.6001360416,Profession
Selçuk Tepeli 1974.0 yılında doğdu.,"<a href=""https://mnn",True,0,TR,0.6019289494,Birth Year
Kemal Bülbül Türkiye'lı.,İşte önceki sorun,True,0,TR,0.6018037796,Nationality
Kemal Bülbül bir siyasetçi.,Bir önceki cev,True,0,TR,0.6018018723,Profession
Kemal Bülbül 1963.0 yılında doğdu.,"<a href=""https://mnn",True,0,TR,0.5929448605,Birth Year
メルイェム・ウゼルリ は 中華民国 出身です。,Answer: False. Melieme,False,1,JA,0.5973696709,Nationality
メルイェム・ウゼルリ は クラシカル・ピアニスト です。,Answer: 真 (Mel,False,0,JA,0.5931258202,Profession
メルイェム・ウゼルリ は 1983.0 年に生まれました。,答え：偽,True,0,JA,0.5924322605,Birth Year
Atiye は 北マケドニア 出身です。,Answer: 偽。,False,1,JA,0.5925731659,Nationality
Atiye は ソングライター です。,Answer: 真 (Ati,True,1,JA,0.5923700333,Profession
Atiye は 1988.0 年に生まれました。,答え：偽です,True,0,JA,0.5934877396,Birth Year
Reyhan Karaca は フランス 出身です。,Answer: False. Reyhan,False,1,JA,0.5953083038,Nationality
Reyhan Karaca は 歌手 です。,"True

Reyhan Karaca",True,1,JA,0.5917365551,Profession
Reyhan Karaca は 1970.0 年に生まれました。,答え：偽,True,0,JA,0.5917651653,Birth Year
Petek Dinçöz は トルコ 出身です。,Answer: 真 (Petek,True,1,JA,0.5929179192,Nationality
Petek Dinçöz は モデル です。,Answer: 真 (Petek,True,1,JA,0.5939824581,Profession
Petek Dinçöz は 1947.0 年に生まれました。,答え：偽,False,1,JA,0.5899949074,Birth Year
Uğur Dündar は ドイツ 出身です。,"Answer:
False. Uğ",False,1,JA,0.5902042389,Nationality
Uğur Dündar は ジャーナリスト です。,Answer: 真 (Uğ,True,1,JA,0.5886166096,Profession
Uğur Dündar は 1999.0 年に生まれました。,答え：偽,False,1,JA,0.5886700153,Birth Year
Namık Tan は ドイツ 出身です。,"Answer:
False. Namı",False,1,JA,0.5877931118,Nationality
Namık Tan は 外交官 です。,Answer: 偽。,True,0,JA,0.592918396,Profession
Namık Tan は 1955.0 年に生まれました。,答：偽。 Namı,False,1,JA,0.589435339,Birth Year
ヌルギュル・イェシルチャイ は トルコ 出身です。,"True.

Nurgulur",True,1,JA,0.5926749706,Nationality
ヌルギュル・イェシルチャイ は オペラ歌手 です。,"True

## 11.",False,0,JA,0.600705862,Profession
ヌルギュル・イェシルチャイ は 1976.0 年に生まれました。,"真

## 11.",True,1,JA,0.6020898819,Birth Year
エリフ・シャファク は トルコ 出身です。,Answer: 偽。,True,0,JA,0.6025571823,Nationality
エリフ・シャファク は 時事評論家 です。,Answer: 真 (Elif,False,0,JA,0.6018607616,Profession
エリフ・シャファク は 2003.0 年に生まれました。,"True

## 2.",False,0,JA,0.6026723385,Birth Year
チャガタイ・ウルソイ は トルコ 出身です。,Answer: 真 (Chag,True,1,JA,0.6008050442,Nationality
チャガタイ・ウルソイ は 映画俳優 です。,"True

## 11.",True,1,JA,0.6019222736,Profession
チャガタイ・ウルソイ は 1990.0 年に生まれました。,"真

## 11.",True,1,JA,0.6017174721,Birth Year
ジェザ は フランス 出身です。,Answer: False. Jeza is,False,1,JA,0.6035749912,Nationality
ジェザ は ラッパー です。,"True

ジェザはラ",True,1,JA,0.6008074284,Profession
ジェザ は 1982.0 年に生まれました。,答：偽。,False,1,JA,0.6022188663,Birth Year
Acun Ilıcalı は トルコ 出身です。,Answer: 真 (true),True,1,JA,0.6014323235,Nationality
Acun Ilıcalı は 映画人 です。,Answer: 真 (true),False,0,JA,0.6015648842,Profession
Acun Ilıcalı は 1969.0 年に生まれました。,答え：偽,True,0,JA,0.6014845371,Birth Year
İbrahim Erkal は トルコ 出身です。,"Answer:
True. İ",True,1,JA,0.6003873348,Nationality
İbrahim Erkal は 映画俳優 です。,Answer: 真 (Ibra,True,1,JA,0.6005327702,Profession
İbrahim Erkal は 1971.0 年に生まれました。,答え：偽,False,1,JA,0.6011636257,Birth Year
イブラヒム・タトルセス は ベルギー 出身です。,Answer: False. Ibrah,False,1,JA,0.6018464565,Nationality
イブラヒム・タトルセス は 司会 です。,True. Ibrahima Tou,False,0,JA,0.6021962166,Profession
イブラヒム・タトルセス は 1952.0 年に生まれました。,答え：偽,True,0,JA,0.6026272774,Birth Year
Betül Demir は ドイツ 出身です。,"Answer:
False. Betül",False,1,JA,0.5999689102,Nationality
Betül Demir は レコーディング・アーティスト です。,"答：真

Betül Dem",True,1,JA,0.6012895107,Profession
Betül Demir は 1983.0 年に生まれました。,答え：偽,True,0,JA,0.6008496284,Birth Year
Ufuk Ceylan は トルコ 出身です。,Answer: 真 (Uf,True,1,JA,0.6010203362,Nationality
Ufuk Ceylan は 哲学者 です。,Answer: 真 (Uf,False,0,JA,0.6013610363,Profession
Ufuk Ceylan は 1966.0 年に生まれました。,答え：偽,False,1,JA,0.5995726585,Birth Year
Ahmet Mahmut Ünlü は 北キプロス・トルコ共和国 出身です。,Answer: 真 (Ahmet,False,0,JA,0.6025221348,Nationality
Ahmet Mahmut Ünlü は 著作家 です。,"Answer:
True. Ahmet",True,1,JA,0.6009116173,Profession
Ahmet Mahmut Ünlü は 1995.0 年に生まれました。,答え：偽です,False,1,JA,0.6007950306,Birth Year
Deniz Yücel は ジョージア 出身です。,Answer: 偽。,False,1,JA,0.6013803482,Nationality
Deniz Yücel は テレビプロデューサー です。,Answer: 偽。,False,1,JA,0.600965023,Profession
Deniz Yücel は 1973.0 年に生まれました。,答え：偽,True,0,JA,0.6013526917,Birth Year
Saffet Sancaklı は トルコ 出身です。,Answer: 真 (true),True,1,JA,0.6006627083,Nationality
Saffet Sancaklı は サッカー選手 です。,Answer: 真 (true),True,1,JA,0.6004476547,Profession
Saffet Sancaklı は 1966.0 年に生まれました。,答え：偽,True,0,JA,0.6014957428,Birth Year
Menderes Türel は トルコ 出身です。,Answer: 真 (Mender,True,1,JA,0.6014640331,Nationality
Menderes Türel は ジャーナリスト です。,Answer: False. Menderes,True,0,JA,0.6001968384,Profession
Menderes Türel は 1986.0 年に生まれました。,答え：偽,False,1,JA,0.6015343666,Birth Year
Yekta Kurtuluş は トルコ 出身です。,Answer: 真 (true),True,1,JA,0.6001346111,Nationality
Yekta Kurtuluş は 大学人 です。,"True

Yekta Kurtulu",False,0,JA,0.5996341705,Profession
Yekta Kurtuluş は 1985.0 年に生まれました。,答え：偽,True,0,JA,0.6019392014,Birth Year
トゥンジャイ・オズカン は トルコ 出身です。,Answer: 偽。,True,0,JA,0.6026611328,Nationality
トゥンジャイ・オズカン は 政治学者 です。,Answer: 真 (He is,False,0,JA,0.6013317108,Profession
トゥンジャイ・オズカン は 1966.0 年に生まれました。,答え：偽,True,0,JA,0.6037647724,Birth Year
ゼイネプ・セベール は トルコ 出身です。,Answer: False. Zeinab,True,0,JA,0.6013429165,Nationality
ゼイネプ・セベール は バレーボール選手 です。,"True

ゼイネプ・",True,1,JA,0.6018018723,Profession
ゼイネプ・セベール は 1946.0 年に生まれました。,答え：偽,False,1,JA,0.6036732197,Birth Year
マホメット・オズ は イギリス 出身です。,Answer: 偽。,False,1,JA,0.601508379,Nationality
マホメット・オズ は 大臣 です。,Answer: 偽。,False,1,JA,0.6013293266,Profession
マホメット・オズ は 1960.0 年に生まれました。,答え：偽,True,0,JA,0.6017515659,Birth Year
Anjelika Akbar は セルビア 出身です。,Answer: 真 (Anjel,False,0,JA,0.6008958817,Nationality
Anjelika Akbar は 運動家 です。,True. Anjelika Akbar is,False,0,JA,0.6005008221,Profession
Anjelika Akbar は 1969.0 年に生まれました。,答え：偽,True,0,JA,0.6011555195,Birth Year
Fırat Çelik は 中華民国 出身です。,Answer: 偽。,False,1,JA,0.6010496616,Nationality
Fırat Çelik は 映画俳優 です。,Answer: 真 (true),True,1,JA,0.6008815765,Profession
Fırat Çelik は 1975.0 年に生まれました。,Answer: False. Fırat,False,1,JA,0.5939757824,Birth Year
Miray Daner は ベルギー 出身です。,Answer: 真 (Miray,False,0,JA,0.5922253132,Nationality
Miray Daner は 編集者 です。,1. 「Miray Daner,False,0,JA,0.591537714,Profession
Miray Daner は 1952.0 年に生まれました。,答え：偽,False,1,JA,0.5917406082,Birth Year
Şevket Çoruh は エジプト 出身です。,Answer: False. Şev,False,1,JA,0.5921301842,Nationality
Şevket Çoruh は レストラン経営者 です。,Answer: 真 (true),False,0,JA,0.5927948952,Profession
Şevket Çoruh は 1973.0 年に生まれました。,答え：偽,True,0,JA,0.5923736095,Birth Year
Sinan Oğan は ベルギー 出身です。,Answer: 偽。,False,1,JA,0.5939128399,Nationality
Sinan Oğan は 神学者 です。,Answer: 偽。,False,1,JA,0.5949549675,Profession
Sinan Oğan は 1969.0 年に生まれました。,答え：偽,True,0,JA,0.5919423103,Birth Year
Sinan Akçıl は トルコ 出身です。,Answer: 真 (true),True,1,JA,0.5922358036,Nationality
Sinan Akçıl は 大臣 です。,"True

Sinan Akç",False,0,JA,0.5921835899,Profession
Sinan Akçıl は 1940.0 年に生まれました。,答え：偽,False,1,JA,0.5920872688,Birth Year
Gürsel Tekin は トルコ 出身です。,Answer: 真 (Gür,True,1,JA,0.5920064449,Nationality
Gürsel Tekin は 政治家 です。,Answer: 真 (Gür,True,1,JA,0.59071064,Profession
Gürsel Tekin は 1964.0 年に生まれました。,答え：偽,True,0,JA,0.5918519497,Birth Year
Metin Üstündağ は トルコ 出身です。,Answer: 真 (true),True,1,JA,0.5933117867,Nationality
Metin Üstündağ は シンガーソングライター です。,"Answer:
True. Metin",False,0,JA,0.5953540802,Profession
Metin Üstündağ は 1965.0 年に生まれました。,答え：偽,True,0,JA,0.5931208134,Birth Year
Fatih Şahin は トルコ 出身です。,Answer: 真 (Fati,True,1,JA,0.5933330059,Nationality
Fatih Şahin は 政治家 です。,Answer: 真 (Fati,True,1,JA,0.6019380093,Profession
Fatih Şahin は 1979.0 年に生まれました。,答え：偽,True,0,JA,0.6008250713,Birth Year
Münir Karaloğlu は フランス 出身です。,Answer: False. Münir Kar,False,1,JA,0.6011371613,Nationality
Münir Karaloğlu は 政治活動家 です。,Answer: 真 (Mün,False,0,JA,0.6024465561,Profession
Münir Karaloğlu は 1964.0 年に生まれました。,答え：偽,True,0,JA,0.6014902592,Birth Year
Ahmet Demircan は オランダ王国 出身です。,Answer: 偽。,False,1,JA,0.6021027565,Nationality
Ahmet Demircan は 映画俳優 です。,Answer: 真 (Ahmet,False,0,JA,0.6020843983,Profession
Ahmet Demircan は 1954.0 年に生まれました。,答え：偽,True,0,JA,0.6032161713,Birth Year
ナジ・アーバル は ジョージア 出身です。,Answer: 真 (Naj,False,0,JA,0.6030077934,Nationality
ナジ・アーバル は 知事 です。,Answer: 偽。,False,1,JA,0.6022698879,Profession
ナジ・アーバル は 1968.0 年に生まれました。,答：偽。ナジ,True,0,JA,0.6028609276,Birth Year
Gani Müjde は ドイツ 出身です。,Answer: False. Gani M,False,1,JA,0.6010560989,Nationality
Gani Müjde は 著作家 です。,"Answer:
True.",False,0,JA,0.5505309105,Profession
Gani Müjde は 1901.0 年に生まれました。,答え：偽です,False,1,JA,0.6023974419,Birth Year
Fırat Tanış は トルコ 出身です。,Answer: 真 (true),True,1,JA,0.602545023,Nationality
Fırat Tanış は 映画監督 です。,Answer: 真 (true),True,1,JA,0.6021654606,Profession
Fırat Tanış は 1972.0 年に生まれました。,答え：偽,False,1,JA,0.6015667915,Birth Year
Nuh Gönültaş は トルコ 出身です。,Answer: 真 (Nuh,True,1,JA,0.6034021378,Nationality
Nuh Gönültaş は ダンサー です。,Answer: 真 (true),False,0,JA,0.601852417,Profession
Nuh Gönültaş は 1957.0 年に生まれました。,答え：偽,False,1,JA,0.6020567417,Birth Year
Leyla İpekçi は トルコ 出身です。,Answer: 真 (Ley,True,1,JA,0.6028153896,Nationality
Leyla İpekçi は ジャーナリスト です。,Answer: 真 (true),True,1,JA,0.6040680408,Profession
Leyla İpekçi は 1966.0 年に生まれました。,答え：偽,True,0,JA,0.6030578613,Birth Year
Jehan Barbur は ジョージア 出身です。,"Answer:
False. Jehan",False,1,JA,0.6015305519,Nationality
Jehan Barbur は クラシカル・ピアニスト です。,"Answer:
False. Jehan",False,1,JA,0.6015832424,Profession
Jehan Barbur は 1980.0 年に生まれました。,答え：偽,True,0,JA,0.6021177769,Birth Year
Kolera は トルコ 出身です。,Answer: 偽。,True,0,JA,0.6018464565,Nationality
Kolera は 社会学者 です。,Answer: 偽。,False,1,JA,0.6004550457,Profession
Kolera は 1970.0 年に生まれました。,"真

Kolera は",False,0,JA,0.6021776199,Birth Year
Özlem Gürses は 北マケドニア 出身です。,True. Özlem Gürses,False,0,JA,0.6015086174,Nationality
Özlem Gürses は コメディアン です。,"Answer:
True. Öz",False,0,JA,0.6016118526,Profession
Özlem Gürses は 1970.0 年に生まれました。,答え：偽,True,0,JA,0.6020154953,Birth Year
Ömür Gedik は トルコ 出身です。,Answer: 真 (true),True,1,JA,0.6023147106,Nationality
Ömür Gedik は 美人コンテスト出場者 です。,Answer: 真 (true),False,0,JA,0.602202177,Profession
Ömür Gedik は 1943.0 年に生まれました。,答え：偽,False,1,JA,0.602240324,Birth Year
Hulki Cevizoğlu は トルコ 出身です。,Answer: 真 (true),True,1,JA,0.6029720306,Nationality
Hulki Cevizoğlu は ジャーナリスト です。,Answer: 真 (true),True,1,JA,0.6015620232,Profession
Hulki Cevizoğlu は 1958.0 年に生まれました。,答え：偽,True,0,JA,0.6015264988,Birth Year
Mazhar Alanson は 中華民国 出身です。,"Answer:
False. Mazhar",False,1,JA,0.6025981903,Nationality
Mazhar Alanson は コラムニスト です。,答：偽。 Mazhar,False,1,JA,0.6024436951,Profession
Mazhar Alanson は 1950.0 年に生まれました。,答え：偽,True,0,JA,0.6017765999,Birth Year
Murat Dalkılıç は トルコ 出身です。,Answer: 真 (Mur,True,1,JA,0.6028249264,Nationality
Murat Dalkılıç は 労働組合員 です。,Answer: 真 (true),False,0,JA,0.6028618813,Profession
Murat Dalkılıç は 1983.0 年に生まれました。,答え：偽,True,0,JA,0.6031701565,Birth Year
アイチャ・アイシン・トゥラン は トルコ 出身です。,Answer: 偽。,True,0,JA,0.6049604416,Nationality
アイチャ・アイシン・トゥラン は モデル です。,Answer: 真 (Aich,True,1,JA,0.6026258469,Profession
アイチャ・アイシン・トゥラン は 1992.0 年に生まれました。,答え：偽,True,0,JA,0.6038730145,Birth Year
アジズ・サンジャル は シリア 出身です。,Answer: 真 (true),False,0,JA,0.603164196,Nationality
アジズ・サンジャル は 生化学者 です。,Answer: 偽。,True,0,JA,0.6024503708,Profession
アジズ・サンジャル は 1980.0 年に生まれました。,答え：偽,False,1,JA,0.602940321,Birth Year
Demet Özdemir は トルコ 出身です。,Answer: 真 (Demet,True,1,JA,0.6019289494,Nationality
Demet Özdemir は ジャズ・ミュージシャン です。,"Answer:
False. Demet",False,1,JA,0.6017067432,Profession
Demet Özdemir は 1992.0 年に生まれました。,答え：偽,True,0,JA,0.6023778915,Birth Year
İbrahim Kalın は 中華民国 出身です。,Answer: 偽。,False,1,JA,0.6030170918,Nationality
İbrahim Kalın は 計算機科学者 です。,Answer: 偽。,False,1,JA,0.6020438671,Profession
İbrahim Kalın は 1937.0 年に生まれました。,答え：偽,False,1,JA,0.5946543217,Birth Year
Veli Ağbaba は トルコ 出身です。,Answer: 真 (Veli,True,1,JA,0.5958018303,Nationality
Veli Ağbaba は 政治家 です。,"Answer:
False. Veli",True,0,JA,0.5933020115,Profession
Veli Ağbaba は 1968.0 年に生まれました。,答え：偽,True,0,JA,0.5934376717,Birth Year
ブラク・ユルマズ は トルコ 出身です。,Answer: 偽。,True,0,JA,0.5931048393,Nationality
ブラク・ユルマズ は 経済学者 です。,Answer: 真 (true),False,0,JA,0.5925409794,Profession
ブラク・ユルマズ は 1955.0 年に生まれました。,答え：偽,False,1,JA,0.5968358517,Birth Year
エルシン・コライ は 北キプロス・トルコ共和国 出身です。,Answer: 偽。,False,1,JA,0.5932211876,Nationality
エルシン・コライ は ギタリスト です。,Answer: 真 (Elsh,True,1,JA,0.5932967663,Profession
エルシン・コライ は 1941.0 年に生まれました。,答え：偽,True,0,JA,0.5944786072,Birth Year
Ömer Şişmanoğlu は エジプト 出身です。,Answer: False. Ömer,False,1,JA,0.5931613445,Nationality
Ömer Şişmanoğlu は 映画監督 です。,Answer: 真 (true),False,0,JA,0.5929737091,Profession
Ömer Şişmanoğlu は 1986.0 年に生まれました。,答え：偽,False,1,JA,0.593681097,Birth Year
Abdüllatif Şener は イギリス 出身です。,Answer: 偽。,False,1,JA,0.5916347504,Nationality
Abdüllatif Şener は 大学教員 です。,Answer: 真 (true),True,1,JA,0.5919611454,Profession
Abdüllatif Şener は 1966.0 年に生まれました。,答え：偽,False,1,JA,0.5920875072,Birth Year
ザザ・パチュリア は ジョージア 出身です。,Answer: False. Zaza P,True,0,JA,0.5959060192,Nationality
ザザ・パチュリア は 弁護士 です。,True. Zaza Pachulia,False,0,JA,0.5933535099,Profession
ザザ・パチュリア は 1983.0 年に生まれました。,答え：偽,True,0,JA,0.5932729244,Birth Year
ムスタファ・サンダル は フランス 出身です。,Answer: False. Mustafa,False,1,JA,0.5928072929,Nationality
ムスタファ・サンダル は 会長 です。,"True

### 2.",False,0,JA,0.6021995544,Profession
ムスタファ・サンダル は 1970.0 年に生まれました。,答え：偽,True,0,JA,0.6026189327,Birth Year
メリ・ゴクチェク は トルコ 出身です。,Answer: 偽。,True,0,JA,0.6018922329,Nationality
メリ・ゴクチェク は 著作家 です。,Answer: 真 (Meri,False,0,JA,0.6018369198,Profession
メリ・ゴクチェク は 1948.0 年に生まれました。,答え：偽,True,0,JA,0.6036157608,Birth Year
Faruk Çelik は トルコ 出身です。,Answer: 真 (Far,True,1,JA,0.601780653,Nationality
Faruk Çelik は 指導者 です。,Answer: 真 (Far,True,1,JA,0.6019039154,Profession
Faruk Çelik は 1958.0 年に生まれました。,答え：偽,False,1,JA,0.6016471386,Birth Year
Gökhan Özen は シリア 出身です。,Answer: 真 (Gök,False,0,JA,0.6024603844,Nationality
Gökhan Özen は テレビ俳優 です。,Answer: 真 (Gök,True,1,JA,0.6014270782,Profession
Gökhan Özen は 1993.0 年に生まれました。,答え：偽,False,1,JA,0.60176754,Birth Year
Şenol Bal は トルコ 出身です。,Answer: 真 (He is,True,1,JA,0.6026439667,Nationality
Şenol Bal は 犯罪者 です。,Answer: False. Şen,False,1,JA,0.6048338413,Profession
Şenol Bal は 1956.0 年に生まれました。,答え：偽,True,0,JA,0.6025166512,Birth Year
Şivan Perwer は セルビア 出身です。,Answer: False. Şivan,False,1,JA,0.6022975445,Nationality
Şivan Perwer は レコーディング・アーティスト です。,Answer: 真 (true),True,1,JA,0.6015598774,Profession
Şivan Perwer は 1955.0 年に生まれました。,答え：偽,True,0,JA,0.6029314995,Birth Year
Ahmet Şık は 北マケドニア 出身です。,Answer: 偽。,False,1,JA,0.6026861668,Nationality
Ahmet Şık は ビーチバレー選手 です。,Answer: 偽。,False,1,JA,0.6018750668,Profession
Ahmet Şık は 1981.0 年に生まれました。,Answer: 偽。,False,1,JA,0.601348877,Birth Year
Sedef Avcı は フランス 出身です。,Answer: False. Sedef Av,False,1,JA,0.6018366814,Nationality
Sedef Avcı は 美人コンテスト出場者 です。,"True

Sedef Avc",True,1,JA,0.6025059223,Profession
