Question,Options,Model_Answer,Correct_Letter,Compared_Answer,Time_Taken,Language,question_type
Kıraç mesleği nedir?,"{'A': 'sinema oyuncusu', 'B': 'insan hakları savunucusu', 'C': 'film müziği bestecisi', 'D': 'opera sanatçısı'}","Answer: A: actor (cinema actor)

---

Bir şeyi y",C,0,1.4041287899,TR,Profession
Cem Uzan mesleği nedir?,"{'A': 'siyaset bilimci', 'B': 'siyasetçi', 'C': 'polis memuru', 'D': 'şarkıcı-şarkı yazarı'}","Answer: A: siyaset bilimci

Explanation: Cem Uzan is",B,0,1.3791899681,TR,Profession
Servet Çetin mesleği nedir?,"{'A': 'spor spikeri', 'B': 'futbolcu', 'C': 'şarkıcı-şarkı yazarı', 'D': 'gazeteci'}","Answer: C: şarkıcı-şarkı yazarı

Explanation",B,0,1.3774008751,TR,Profession
Hayati Yazıcı mesleği nedir?,"{'A': 'film yönetmeni', 'B': 'film müziği bestecisi', 'C': 'veri uzmanı', 'D': 'siyasetçi'}","Answer: A: film yönetmeni

---

Bir şehirde",D,0,1.378942728,TR,Profession
Cenk Tosun mesleği nedir?,"{'A': 'politika yazarı', 'B': 'futbolcu', 'C': 'editör', 'D': 'uyuşturucu kaçakçısı'}","Answer: C: futbolcu

---

Bir şirket, yeni b",B,0,1.3767802715,TR,Profession
Rıza Çalımbay mesleği nedir?,"{'A': 'müzisyen', 'B': 'akademisyen', 'C': 'suçlu', 'D': 'futbolcu'}","Answer: A: müzisyen

Explanation: Rıza Çalı",D,0,1.3775670528,TR,Profession
Şahan Gökbakar mesleği nedir?,"{'A': 'spor spikeri', 'B': 'film yönetmeni', 'C': 'Terzi', 'D': 'siyasi aktivist'}","Answer: A: spor spikeri

Explanation: Şahan Gökbak",B,0,1.3779895306,TR,Profession
Fazıl Say mesleği nedir?,"{'A': 'caz müzisyeni', 'B': 'piyanist', 'C': 'aranjör', 'D': 'çocuk romanı yazarı'}","Answer: A: caz müzisyeni

Explanation: Fazıl Say",B,0,1.389439106,TR,Profession
Funda Arar mesleği nedir?,"{'A': 'sosyolog', 'B': 'siyaset bilimci', 'C': 'sinema sanatçısı', 'D': 'şarkıcı'}","Answer: A: sociologist.

Funda Arar is a sociologist.

---",D,0,1.3875415325,TR,Profession
Soner Çağaptay mesleği nedir?,"{'A': 'komedyen', 'B': 'klasik piyanist', 'C': 'siyaset bilimci', 'D': 'tiyatro oyuncusu'}","Answer: C: siyaset bilimci

Explanation:
Soner Ç",C,1,1.3854598999,TR,Profession
Ali Bayramoğlu mesleği nedir?,"{'A': 'gazeteci', 'B': 'biyokimyacı', 'C': 'icra kurulu başkanı', 'D': 'hukukçu şair'}","Answer: A: gazeteci (journalist)

---

Bir şeh",A,1,1.3873655796,TR,Profession
Sebahat Tuncel mesleği nedir?,"{'A': 'sendikalist', 'B': 'sinema sanatçısı', 'C': 'Çevreci', 'D': 'siyasetçi'}","Answer: A: Worker

Explanation: Sebahat Tuncel is a Turkish labor",D,0,1.3877949715,TR,Profession
Demet Akalın mesleği nedir?,"{'A': 'manken', 'B': 'Laborant', 'C': 'bilgisayar bilimci', 'D': 'besteci'}","Answer: A. Manken (cosmetician)

---

Bir şirk",A,1,1.3845369816,TR,Profession
Nil Karaibrahimgil mesleği nedir?,"{'A': 'lider', 'B': 'Başmüftü', 'C': 'karma dövüş sanatçısı', 'D': 'sinema oyuncusu'}","Answer: C: karma dövüş sanatçısı

Nil Kara",D,0,1.4087908268,TR,Profession
İzzet Ulvi Yönter mesleği nedir?,"{'A': 'dizi oyuncusu', 'B': 'voleybolcu', 'C': 'siyasetçi', 'D': 'pedagog'}","u

Answer: A: actor

Explanation: Izzet Ulvi Yönter is a",C,0,1.3896999359,TR,Profession
Tunç Soyer mesleği nedir?,"{'A': 'enstrümantalist', 'B': 'biyokimyacı', 'C': 'sendikalist', 'D': 'avukat'}","Answer: A. Tunç Soyer is a musician.

Question: Bir kişi,",D,0,1.3894367218,TR,Profession
Reynmen mesleği nedir?,"{'A': 'dizi oyuncusu', 'B': 'hemşire', 'C': 'şarkıcı', 'D': 'Kardiyolog'}","Answer: A: actor

---

Bir şeylerin bir araya get",C,0,1.3874092102,TR,Profession
Sokrat St mesleği nedir?,"{'A': 'enstrümantalist', 'B': 'televizyon yapımcısı', 'C': 'pedagog', 'D': 'müzisyen'}","Answer: D: pedagog

Explanation: Socrates was a Greek philosopher and one",D,1,1.3873159885,TR,Profession
Berkcan Güven mesleği nedir?,"{'A': 'DJ', 'B': 'televizyon yapımcısı', 'C': 'suçlu', 'D': 'inşaat mühendisi'}","Answer: A: DJ

Berkcan Güven is a DJ.

---",B,0,1.388720274,TR,Profession
Selçuk Bayraktar mesleği nedir?,"{'A': 'bakan', 'B': 'siyasetçi', 'C': 'insan hakları savunucusu', 'D': 'siyaset bilimci'}","Answer: C: insan hakları savunucusu

Selçuk Bay",B,0,1.3870050907,TR,Profession
Gamze Taşçıer mesleği nedir?,"{'A': 'Twitch yayıncısı', 'B': 'spor spikeri', 'C': 'siyasetçi', 'D': 'belgesel yapımcısı'}",Answer: A. Gamze Taşçıer is a Twitch streamer.,C,0,1.2550604343,TR,Profession
Kubilay Aka mesleği nedir?,"{'A': 'stand-up komedyeni', 'B': 'bakan', 'C': 'oyuncu', 'D': 'çocuk romanı yazarı'}","Answer: A: stand-up komedieni

---

Bir şeylerin",C,0,1.3886992931,TR,Profession
Barış Murat Yağcı mesleği nedir?,"{'A': 'oyuncu', 'B': 'basketbolcu', 'C': 'şarkıcı-şarkı yazarı', 'D': 'cerrah'}","attır

Answer: A: oyuncu

Explanation: Barış Murat",A,1,1.3877253532,TR,Profession
Mert Yazıcıoğlu mesleği nedir?,"{'A': 'basketbolcu', 'B': 'biyokimyacı', 'C': 'radyo sunucusu', 'D': 'sinema oyuncusu'}","Answer: A: basketbolcu (basketball player)

---

Bir ş",D,0,1.3856093884,TR,Profession
İpek Filiz Yazıcı mesleği nedir?,"{'A': 'televizyon sunucusu', 'B': 'dizi oyuncusu', 'C': 'avukat', 'D': 'televizyon yönetmeni'}","Answer: C: dizi oyuncusu (actress)

---

Bir",B,0,1.4066388607,TR,Profession
Ali Mahir Başarır mesleği nedir?,"{'A': 'dansçı', 'B': 'polis memuru', 'C': 'siyasetçi', 'D': 'tiyatro oyuncusu'}","Answer: C: siyasetçi

Explanation: Ali Mahir Başarı",C,1,1.3888893127,TR,Profession
Müzeyyen Şevkin mesleği nedir?,"{'A': 'DJ', 'B': 'Başmüftü', 'C': 'siyasetçi', 'D': 'genel başkan'}","Answer: C: museum curator

---

Bir müzeye giderek,",C,1,1.3858630657,TR,Profession
Zeynel Emre mesleği nedir?,"{'A': 'iş insanı', 'B': 'siyasetçi', 'C': 'film müziği bestecisi', 'D': 'editör'}",Answer: C: film müziği bestecisi (music composer for films),B,0,1.3864939213,TR,Profession
Köksal Baba mesleği nedir?,"{'A': 'müzisyen', 'B': 'lider', 'C': 'İnternet ünlüsü', 'D': 'güzellik yarışması yarışmacısı'}","Answer: A: müzisyen

Explanation: Köksal Baba is a",C,0,1.4068641663,TR,Profession
Jahrein mesleği nedir?,"{'A': 'devlet görevlisi', 'B': 'editör', 'C': 'Twitch yayıncısı', 'D': 'insan hakları savunucusu'}",Answer: D: insan hakları savunucusu (Years of experience:,C,0,1.389144659,TR,Profession
Mehmet Yalçınkaya mesleği nedir?,"{'A': 'Aşçı', 'B': 'söz yazarı', 'C': 'Kanaat önderi', 'D': 'şarkıcı'}","Answer: A: Aşçı (Blacksmith)

---

Bir şeh",A,1,1.3858823776,TR,Profession
Remziye Tosun mesleği nedir?,"{'A': 'blogger', 'B': 'stand-up komedyeni', 'C': 'siyaset bilimci', 'D': 'siyasetçi'}","Answer: D: siyasetçi

Explanation: Remziye Tosun is",D,1,1.3896074295,TR,Profession
Serkay Tütüncü mesleği nedir?,"{'A': 'belgesel yapımcısı', 'B': 'iş insanı', 'C': 'manken', 'D': 'haber spikeri'}",Answer: A. Serkay Tütüncü is a journalist.,C,0,1.1348972321,TR,Profession
Bedia Özgökçe Ertan mesleği nedir?,"{'A': 'manken', 'B': 'sunucu', 'C': 'genel başkan', 'D': 'insan hakları savunucusu'}","Answer: C: genel başkan

Bedia Özgökçe Ertan",D,0,1.3879723549,TR,Profession
Bilal Göregen mesleği nedir?,"{'A': 'müzisyen', 'B': 'kickboksçu', 'C': 'siyasetçi', 'D': 'Nörolog'}","Answer: A: musician

Bilal Göregen is a Turkish musician.

Question",A,1,1.3882911205,TR,Profession
Musa Piroğlu mesleği nedir?,"{'A': 'Twitch yayıncısı', 'B': 'akademisyen', 'C': 'siyasetçi', 'D': 'plaj voleybolu oyuncusu'}",Answer: A. Musa Piroğlu is a Twitch streamer.,C,0,1.2028634548,TR,Profession
Murat Sarısaç mesleği nedir?,"{'A': 'siyasetçi', 'B': 'Kanaat önderi', 'C': 'radyo sunucusu', 'D': 'ekonomist'}","Answer: C: radio presenter

Murat Sarısaç is a Turkish radio presenter",A,0,1.3840308189,TR,Profession
Hüseyin Kaçmaz mesleği nedir?,"{'A': 'editör', 'B': 'hemşire', 'C': 'siyasetçi', 'D': 'Video klip yönetmeni'}","Answer: A: editor

---

Bir şirketin işletilmes",C,0,1.3865225315,TR,Profession
Baki Şimşek mesleği nedir?,"{'A': 'siyasetçi', 'B': 'manken', 'C': 'blogger', 'D': 'sanatçı'}","Answer: C: programmer

Explanation: Baki Şimşek is a well",A,0,1.3863885403,TR,Profession
Olcay Kılavuz mesleği nedir?,"{'A': 'cerrah', 'B': 'siyasetçi', 'C': 'opera sanatçısı', 'D': 'araştırmacı'}","Answer: A. Cerrah.

I hope this helps clarify the situation. Let me know",B,0,1.3873195648,TR,Profession
Abdulkadir Karaduman mesleği nedir?,"{'A': 'DJ', 'B': 'klasik piyanist', 'C': 'siyasetçi', 'D': 'sinema sanatçısı'}","Answer: A: DJ

Explanation: Abdulkadir Karaduman is a Turkish",C,0,1.3834593296,TR,Profession
Tahsin Tarhan mesleği nedir?,"{'A': 'sinema sanatçısı', 'B': 'siyaset bilimci', 'C': 'siyasetçi', 'D': 'komedyen'}","Answer: A. Actor.

Tahsin Tarhan is a Turkish actor.

Question",C,0,1.380115509,TR,Profession
Ayhan Barut mesleği nedir?,"{'A': 'heykeltıraş', 'B': 'siyasetçi', 'C': 'Twitch yayıncısı', 'D': 'plaj voleybolu oyuncusu'}","Answer: A. Hekim (Doctor)

Explanation: Ayhan Barut is",B,0,1.3976111412,TR,Profession
Tarkan mesleği nedir?,"{'A': 'Başmüftü', 'B': 'rapçi', 'C': 'sunucu', 'D': 'şarkıcı'}","Answer: D: şarkıcı

---

Bir şehirde",D,1,1.3786730766,TR,Profession
Arda Turan mesleği nedir?,"{'A': 'film müziği bestecisi', 'B': 'DJ', 'C': 'futbolcu', 'D': 'polis memuru'}","Answer: A: film müziği bestecisi (film music composer)

---",C,0,1.3783814907,TR,Profession
Seda Sayan mesleği nedir?,"{'A': 'diplomat', 'B': 'belgesel yapımcısı', 'C': 'Video klip yönetmeni', 'D': 'şarkıcı'}","Answer: C: Video clip director.

Seda Sayan is a video clip director.",D,0,1.3271131516,TR,Profession
Enes Kanter mesleği nedir?,"{'A': 'belgesel yapımcısı', 'B': 'editör', 'C': 'araştırmacı', 'D': 'basketbolcu'}","Answer: C: araştırmacı (researcher)

Bir",D,0,1.3779871464,TR,Profession
Banu Güven mesleği nedir?,"{'A': 'Çevreci', 'B': 'ilahiyatçı', 'C': 'gazeteci', 'D': 'kickboksçu'}","Answer: A: Çevreci (translator)

---

Bir şey",C,0,1.3775110245,TR,Profession
Cüneyt Arkın mesleği nedir?,"{'A': 'veri uzmanı', 'B': 'stüdyo sanatçısı', 'C': 'film yönetmeni', 'D': 'aktivist'}","Answer: C: film yönetmeni

---

Bir şeylerin",C,1,1.3787856102,TR,Profession
Ata Demirer mesleği nedir?,"{'A': 'Kanaat önderi', 'B': 'Twitch yayıncısı', 'C': 'sinema oyuncusu', 'D': 'diplomat'}",Answer: A. Ata Demirer is a canal director.,C,0,1.027002573,TR,Profession
Sırrı Süreyya Önder mesleği nedir?,"{'A': 'sinema oyuncusu', 'B': 'aktivist', 'C': 'roman yazarı', 'D': 'DJ'}","Answer: C: aktivist

Explanation: Sırrı Süreyya Önder",A,0,1.3745758533,TR,Profession
Emre Çolak mesleği nedir?,"{'A': 'belgesel yapımcısı', 'B': 'futbolcu', 'C': 'sosyolog', 'D': 'kickboksçu'}","Answer: A. Emre Çolak is a writer.

Question 2: Bir ki",B,0,1.3782551289,TR,Profession
Kayahan mesleği nedir?,"{'A': 'İnternet ünlüsü', 'B': 'şarkıcı-şarkı yazarı', 'C': 'cerrah', 'D': 'şair'}","Answer: A: İnteret ünlüsü

Explanation: Kayahan",B,0,1.3751358986,TR,Profession
Yusuf Erdoğan mesleği nedir?,"{'A': 'sinema sanatçısı', 'B': 'film müziği bestecisi', 'C': 'aktivist', 'D': 'futbolcu'}","Answer: A: sinema sanatçısı

---

Bir şey",D,0,1.3764283657,TR,Profession
Mert Günok mesleği nedir?,"{'A': 'futbolcu', 'B': 'blogger', 'C': 'stüdyo sanatçısı', 'D': 'suçlu'}","Answer: C: stüdyo sanatçısı (artist)

---",A,0,1.3783297539,TR,Profession
Veysel Eroğlu mesleği nedir?,"{'A': 'hayırsever', 'B': 'karma dövüş sanatçısı', 'C': 'icra kurulu başkanı', 'D': 'akademisyen'}","Answer: C: icra kurulu başkanı

Bir önceki soruy",D,0,1.4025924206,TR,Profession
Hanefi Avcı mesleği nedir?,"{'A': 'polis memuru', 'B': 'editör', 'C': 'voleybolcu', 'D': 'müzikolog'}","Answer: C: voleybolcu (Volleyball player)

Hanefi Av",A,0,1.3837535381,TR,Profession
Mustafa Yıldızdoğan mesleği nedir?,"{'A': 'veri uzmanı', 'B': 'gitarist', 'C': 'stüdyo sanatçısı', 'D': 'siyasi aktivist'}","Answer: A: veri uzmanı

Explanation: Mustafa Yıldı",C,0,1.4024035931,TR,Profession
Sagopa Kajmer mesleği nedir?,"{'A': 'ilahiyatçı', 'B': 'stüdyo sanatçısı', 'C': 'siyasi aktivist', 'D': 'asker'}","Answer: B: stüdyo sanatçısı (painter)

---",B,1,1.3884525299,TR,Profession
Nuri Şahin mesleği nedir?,"{'A': 'söz yazarı', 'B': 'cerrah', 'C': 'video blog yazarı', 'D': 'plaj voleybolu oyuncusu'}","Answer: A: söz yazarı (author)

---

Bir ş",D,0,1.3937203884,TR,Profession
Mehmet Görmez mesleği nedir?,"{'A': 'Başmüftü', 'B': 'söz yazarı', 'C': 'akademisyen', 'D': 'opera sanatçısı'}","Answer: A: Başmüftü (Grand Mufti)

Explanation",C,0,1.4004893303,TR,Profession
Zuhal Demir mesleği nedir?,"{'A': 'yazar', 'B': 'diplomat', 'C': 'Video klip yönetmeni', 'D': 'siyasetçi'}","Answer: A. The profession of Zuhal Demir is that of a writer.

Question: Bir",D,0,1.4024186134,TR,Profession
Sinan Gümüş mesleği nedir?,"{'A': 'siyasi aktivist', 'B': 'Youtube fenomeni', 'C': 'futbolcu', 'D': 'ilahiyatçı'}","Answer: A: siyasi aktivist.

Sinan Gümüş is",C,0,1.4030385017,TR,Profession
Ceyda Düvenci mesleği nedir?,"{'A': 'karikatürist', 'B': 'aktivist', 'C': 'inşaat mühendisi', 'D': 'sinema oyuncusu'}","Answer: B: aktivist

Ceyda Düvenci is a Turkish activist and",D,0,1.3808414936,TR,Profession
Barış Falay mesleği nedir?,"{'A': 'dizi oyuncusu', 'B': 'film müziği bestecisi', 'C': 'manken', 'D': 'futbolcu'}","Answer: A. Dizi oyuncusu (TV actor)

Explanation: Bar",A,1,1.3803064823,TR,Profession
Alev Alatlı mesleği nedir?,"{'A': 'filozof', 'B': 'manken', 'C': 'gazeteci', 'D': 'caz müzisyeni'}",Answer: A. Alev Alatlı is a philosopher.,A,1,1.0776524544,TR,Profession
Ebru Yaşar mesleği nedir?,"{'A': 'asker', 'B': 'akademisyen', 'C': 'şarkıcı', 'D': 'aranjör'}",Answer: B. Akademisyen. Ebru Yaşar is a professor.,C,0,1.2305884361,TR,Profession
Aylin Nazlıaka mesleği nedir?,"{'A': 'roman yazarı', 'B': 'futbolcu', 'C': 'sosyolog', 'D': 'ekonomist'}","Answer: A. Roman yazarı (novelist)

Bir sonraki soruy",D,0,1.3791573048,TR,Profession
Gürkan Hacır mesleği nedir?,"{'A': 'gazeteci', 'B': 'radyo sunucusu', 'C': 'şarkıcı', 'D': 'araştırmacı'}","Answer: C: musician

Explanation: Gürkan Hacır is a Turkish musician",A,0,1.3794996738,TR,Profession
Selçuk Erdem mesleği nedir?,"{'A': 'şarkıcı-şarkı yazarı', 'B': 'siyaset bilimci', 'C': 'karikatürist', 'D': 'inşaat mühendisi'}","Answer: A: şarkıcı-şarkı yazarı

I hope this",C,0,1.4007813931,TR,Profession
Leyla Alaton mesleği nedir?,"{'A': 'iş insanı', 'B': 'Nörolog', 'C': 'enstrümantalist', 'D': 'opera sanatçısı'}","Answer: A: iş insanı

Explanation: Leyla Alaton is a",A,1,1.3785297871,TR,Profession
Berk Atan mesleği nedir?,"{'A': 'dizi oyuncusu', 'B': 'inşaat mühendisi', 'C': 'piyanist', 'D': 'Başmüftü'}","Answer: C: inşaat mühendisi

Berk Atan is a construction engineer.",A,0,1.3793306351,TR,Profession
Mahmut Atilla Kaya mesleği nedir?,"{'A': 'film yönetmeni', 'B': 'Nörolog', 'C': 'siyasetçi', 'D': 'Başmüftü'}","Answer: A: film yönetmeni

Explanation: Mahmut Atilla Kaya",C,0,1.3836052418,TR,Profession
Özgür Karabat mesleği nedir?,"{'A': 'siyasetçi', 'B': 'gitarist', 'C': 'biyokimyacı', 'D': 'şair'}","Answer: A: politician

Explanation: Özgür Karabat is a Turkish name",A,1,1.3814013004,TR,Profession
Halis Dalkılıç mesleği nedir?,"{'A': 'piyanist', 'B': 'siyasetçi', 'C': 'blogger', 'D': 'ilahiyatçı'}","Answer: A: pianist.

I hope this helps clarify the situation. Let me know if",B,0,1.3783364296,TR,Profession
Aziz Babuşcu mesleği nedir?,"{'A': 'voleybolcu', 'B': 'siyasetçi', 'C': 'haber spikeri', 'D': 'film müziği bestecisi'}","Answer: C: siyasetçi (politician)

Explanation: Aziz Bab",B,0,1.3812832832,TR,Profession
Nevin Taşlıçay mesleği nedir?,"{'A': 'roman yazarı', 'B': 'siyasetçi', 'C': 'araştırmacı', 'D': 'gitarist'}","Answer: C: araştırmacı

Explanation: Nevin Taş",B,0,1.3816730976,TR,Profession
Emine Yavuz Gözgeç mesleği nedir?,"{'A': 'kickboksçu', 'B': 'film müziği bestecisi', 'C': 'siyasetçi', 'D': 'karikatürist'}",Answer: C: writer (The correct answer is C: writer. Emine Yavuz is a Turkish,C,1,1.4053201675,TR,Profession
Uzi mesleği nedir?,"{'A': 'stüdyo sanatçısı', 'B': 'rapçi', 'C': 'siyasi aktivist', 'D': 'şair'}","Answer: C: mechanic (Uzi is a brand of firearms, not related to the other options",B,0,1.3784852028,TR,Profession
Arda Güler mesleği nedir?,"{'A': 'şarkı yazarı', 'B': 'köşe yazarı', 'C': 'aktivist', 'D': 'futbolcu'}","Answer: A: şarkı yazarı

Explanation: Arda Güler",D,0,1.3855323792,TR,Profession
Ferit Karakaya mesleği nedir?,"{'A': 'Twitch yayıncısı', 'B': 'icra kurulu başkanı', 'C': 'söz yazarı', 'D': 'aranjör'}","Answer: A: Twitch broadcaster.

Ferit Karakaya is a Turkish Tw",A,1,1.3813946247,TR,Profession
Emek Külür mesleği nedir?,"{'A': 'gazeteci', 'B': 'sosyolog', 'C': 'biyokimyacı', 'D': 'suçlu'}","Answer: C: biyokimyacı

Explanation: Emek Külür",A,0,1.3799328804,TR,Profession
Pqueen mesleği nedir?,"{'A': 'Twitch yayıncısı', 'B': 'uyuşturucu kaçakçısı', 'C': 'spor spikeri', 'D': 'opera sanatçısı'}","Answer: A. Twitch broadcaster.

P.s. I'm a language model",A,1,1.4005775452,TR,Profession
Bilge Yılmaz mesleği nedir?,"{'A': 'ekonomist', 'B': 'manken', 'C': 'Aşçı', 'D': 'şarkıcı-şarkı yazarı'}","Answer: A. economist.

Question 2: Bir kişi, ""Bilge",A,1,1.382938385,TR,Profession
Özgür Turhan mesleği nedir?,"{'A': 'suçlu', 'B': 'voleybolcu', 'C': 'komedyen', 'D': 'inşaat mühendisi'}","Answer: C: komedyen

---

Bir kişi, şu and",C,1,1.383276701,TR,Profession
Tuğkan Gönültaş mesleği nedir?,"{'A': 'polis memuru', 'B': 'Twitch yayıncısı', 'C': 'oyuncu', 'D': 'araştırmacı'}","Answer: A: polis memuru

Bir meslek seçmek için",B,0,1.3822910786,TR,Profession
Levent Balım mesleği nedir?,"{'A': 'oyuncu', 'B': 'Twitch yayıncısı', 'C': 'cerrah', 'D': 'çocuk romanı yazarı'}","Answer: B: Twitch broadcaster

Explanation: Levent Balım is a",B,1,1.378964901,TR,Profession
Lvbel C5 mesleği nedir?,"{'A': 'sosyolog', 'B': 'rapçi', 'C': 'şarkıcı', 'D': 'karma dövüş sanatçısı'}","Answer: A. The correct answer is ""sociologist.""

Explanation: In this question",B,0,1.3821058273,TR,Profession
Ceylan Koynat mesleği nedir?,"{'A': 'klasik piyanist', 'B': 'biyokimyacı', 'C': 'şarkıcı', 'D': 'politika yazarı'}","Answer: A: classical pianist.

I hope this helps clarify the meaning of ""mesle",C,0,1.3833811283,TR,Profession
Abdullah Gül mesleği nedir?,"{'A': 'diplomat', 'B': 'hayırsever', 'C': 'sinema oyuncusu', 'D': 'Çevreci'}","Answer: A: diplomat

Explanation: Abdullah Gül is a Turkish diplomat",A,1,1.3789432049,TR,Profession
Gökhan Töre mesleği nedir?,"{'A': 'hukukçu şair', 'B': 'iş insanı', 'C': 'futbolcu', 'D': 'rapçi'}","Answer: C: futbolcu

---

Bir kişi, şu and",C,1,1.3787772655,TR,Profession
Emre Tilev mesleği nedir?,"{'A': 'Kardiyolog', 'B': 'akademisyen', 'C': 'gazeteci', 'D': 'siyasetçi'}",Answer: A. Kardiyolog. Emre Tilev is a cardiologist.,C,0,1.3281354904,TR,Profession
Ahmet Aydın mesleği nedir?,"{'A': 'asker', 'B': 'gazeteci', 'C': 'belgesel yapımcısı', 'D': 'siyasetçi'}",Answer: C: belgesel yapımcısı (documentary filmmaker),D,0,1.3793520927,TR,Profession
Sedef Kabaş mesleği nedir?,"{'A': 'sunucu', 'B': 'Laborant', 'C': 'gazeteci', 'D': 'albüm yapımcısı'}","Answer: A: sunucu

Explanation: Sedef Kabaş is a Turkish actor",C,0,1.3797206879,TR,Profession
Buket Aydın mesleği nedir?,"{'A': 'Kanaat önderi', 'B': 'sunucu', 'C': 'gitarist', 'D': 'şair'}","Answer: B: sunucu

Explanation: Buket Aydın is a",B,1,1.3840658665,TR,Profession
Muharrem Sarıkaya mesleği nedir?,"{'A': 'icra kurulu başkanı', 'B': 'Aşçı', 'C': 'film yapımcısı', 'D': 'gazeteci'}","Answer: A: icra kurulu başkanı (The correct answer is ""A: board chairman",D,0,1.37885499,TR,Profession
Haluk İpek mesleği nedir?,"{'A': 'siyasetçi', 'B': 'karikatürist', 'C': 'sinema oyuncusu', 'D': 'hukukçu şair'}","Answer: A: siyasetçi (politician)

Explanation: Haluk",A,1,1.3796563148,TR,Profession
Berat Albayrak mesleği nedir?,"{'A': 'video blog yazarı', 'B': 'köşe yazarı', 'C': 'aranjör', 'D': 'siyasetçi'}","Answer: D: siyasetçi

---

Bir şirketin i",D,1,1.3813655376,TR,Profession
Neslihan Atagül mesleği nedir?,"{'A': 'enstrümantalist', 'B': 'blogger', 'C': 'stüdyo sanatçısı', 'D': 'manken'}","liği yapıcısı

Answer: A: enstrümantalist. N",D,0,1.3802080154,TR,Profession
Ahat Andican mesleği nedir?,"{'A': 'siyaset bilimci', 'B': 'film müziği bestecisi', 'C': 'siyasetçi', 'D': 'hukukçu şair'}",Answer: A. Ahat Andican is a political scientist.,C,0,0.9750461578,TR,Profession
Orhan Bursalı mesleği nedir?,"{'A': 'manken', 'B': 'Twitch yayıncısı', 'C': 'Aşçı', 'D': 'gazeteci'}","Answer: A: manken

Explanation: Orhan Bursalı is a Turkish comed",D,0,1.3809814453,TR,Profession
İlhan Kesici mesleği nedir?,"{'A': 'dizi oyuncusu', 'B': 'lider', 'C': 'siyasetçi', 'D': 'klasik piyanist'}","Answer: C: siyasetçi

Explanation: Ilhan Kesici is a",C,1,1.3797991276,TR,Profession
Bünyamin Sürmeli mesleği nedir?,"{'A': 'podcast yayıncısı', 'B': 'politika yazarı', 'C': 'vali', 'D': 'gazeteci'}","Answer: A: podcast yayıncısı

Explanation: Bünyamin",D,0,1.379534483,TR,Profession
Ayhan Bilgen mesleği nedir?,"{'A': 'hemşire', 'B': 'karma dövüş sanatçısı', 'C': 'müzikolog', 'D': 'gazeteci'}","Answer: A: hemşire

Explanation: Ayhan Bilgen is a Turkish name,",D,0,1.3810553551,TR,Profession
Hüseyin Karadayı mesleği nedir?,"{'A': 'spor spikeri', 'B': 'şair', 'C': 'DJ', 'D': 'Video klip yönetmeni'}","Answer: C: poet

Explanation: Hüseyin Karadayı is a Turkish",C,1,1.3799068928,TR,Profession
Hikmet Çetinkaya mesleği nedir?,"{'A': 'veri uzmanı', 'B': 'Kanaat önderi', 'C': 'gazeteci', 'D': 'pedagog'}","u

Answer: C: gazeteci

Explanation: Hikmet Çetink",C,1,1.3811762333,TR,Profession
Tuluhan Tekelioğlu mesleği nedir?,"{'A': 'film yönetmeni', 'B': 'komedyen', 'C': 'manken', 'D': 'sunucu'}","Answer: A: film yönetmeni

Explanation: Tuluhan Tekel",A,1,1.3769652843,TR,Profession
Ahmet Eşref Fakıbaba mesleği nedir?,"{'A': 'siyasetçi', 'B': 'rapçi', 'C': 'podcast yayıncısı', 'D': 'stüdyo sanatçısı'}","Answer: C: podcast yayıncısı

Explanation: Ahmet Eş",A,0,1.3978860378,TR,Profession
Esra Erol mesleği nedir?,"{'A': 'sosyolog', 'B': 'siyasi aktivist', 'C': 'sunucu', 'D': 'caz müzisyeni'}","Answer: A: sociologist.

I hope this example helps clarify the concept of multiple-choice",C,0,1.3766796589,TR,Profession
Ahmet İnsel mesleği nedir?,"{'A': 'şarkı yazarı', 'B': 'televizyon yönetmeni', 'C': 'dizi oyuncusu', 'D': 'politika yazarı'}","Answer: D: politika yazarı

This question asks for the profession of Ahmet İ",D,1,1.3995091915,TR,Profession
Merve Oflaz mesleği nedir?,"{'A': 'dansçı', 'B': 'oyuncu', 'C': 'radyo sunucusu', 'D': 'stand-up komedyeni'}","Answer: C: radyo sunucusu

Merve Oflaz is a radio presenter",B,0,1.3781502247,TR,Profession
Burak Aksak mesleği nedir?,"{'A': 'karma dövüş sanatçısı', 'B': 'klasik piyanist', 'C': 'dizi oyuncusu', 'D': 'televizyon yapımcısı'}","Answer: A. Blacksmith.

Bir sonraki soru: Bir kişi,",C,0,1.39661479,TR,Profession
Kemal Okuyan mesleği nedir?,"{'A': 'haber spikeri', 'B': 'film yönetmeni', 'C': 'gazeteci', 'D': 'avukat'}","Answer: C: gazeteci

Explanation: Kemal Okuyan is a",C,1,1.3770480156,TR,Profession
Erol Kaya mesleği nedir?,"{'A': 'stüdyo sanatçısı', 'B': 'blogger', 'C': 'politika yazarı', 'D': 'siyasetçi'}","Answer: A: stüdyo sanatçısı (artist)

---",D,0,1.3760647774,TR,Profession
Gonca Vuslateri mesleği nedir?,"{'A': 'oyuncu', 'B': 'güzellik yarışması yarışmacısı', 'C': 'kickboksçu', 'D': 'tiyatro oyuncusu'}",Answer: A. Gonca Vuslateri is an actress.,A,1,1.0985865593,TR,Profession
