Question,Model_Answer,Actual_Answer,Compared_Answer,Language,Time_Taken,question_type
A. H. Tammsaare Memorial は アルベール・ロビダ によって作られましたか？,答：偽。アル,False,1,JA,0.58593297,Artist
A. H. Tammsaare Memorial は 1978 年に完成しましたか？,B. エストニアの文,True,0,JA,0.5840914249,Year
Monument to the Revolution of 1905 は Juhan Raudsepp によって作られましたか？,Answer: 偽。,True,0,JA,0.5859231949,Artist
Monument to the Revolution of 1905 は 1931 年に完成しましたか？,Answer: 偽。,True,0,JA,0.5849194527,Year
Cross of Sorrow は Leo Lankinen によって作られましたか？,"答：真

Cross of S",True,1,JA,0.5845293999,Artist
Cross of Sorrow は 1664 年に完成しましたか？,答え：偽。Cross,False,1,JA,0.5832498074,Year
Hittite Sun Course Monument は Nusret Suman によって作られましたか？,True. The Hittite Sun Course,True,1,JA,0.5846776962,Artist
Hittite Sun Course Monument は 1932 年に完成しましたか？,答え：偽。 H,False,1,JA,0.5843551159,Year
Monument to Lenin (Ashkhabad) は Andrei Andreevich Karelin によって作られましたか？,True. Monument to Lenin in,True,1,JA,0.5873782635,Artist
Monument to Lenin (Ashkhabad) は 1927 年に完成しましたか？,<aside>����,True,0,JA,0.5869669914,Year
Monument to Cuauhtémoc は Galileo Emendabili によって作られましたか？,Answer: 偽。,False,1,JA,0.5866947174,Artist
Monument to Cuauhtémoc は 1887 年に完成しましたか？,答え：偽。 Mon,True,0,JA,0.5847806931,Year
Monument als Xiquets de Valls は Vasily Demut-Malinovsky によって作られましたか？,Answer: 偽。,False,1,JA,0.5867123604,Artist
Monument als Xiquets de Valls は 2013 年に完成しましたか？,Answer: 偽。,False,1,JA,0.5842618942,Year
Monumento nazionale ai caduti per la bonifica dei campi minati は Léon-Joseph Chavalliaud によって作られましたか？,Answer: False. The Monument,False,1,JA,0.615183115,Artist
Monumento nazionale ai caduti per la bonifica dei campi minati は 1984 年に完成しましたか？,"Answer:
False. The Mon",True,0,JA,0.5866286755,Year
Dante Monument は Angelo Biancini によって作られましたか？,Answer: False. The Dante,True,0,JA,0.5839614868,Artist
Dante Monument は 1968 年に完成しましたか？,答え：偽。 D,True,0,JA,0.5839388371,Year
Matka Vysočiny は Jan Habarta によって作られましたか？,True. Matka Vysoč,True,1,JA,0.5837371349,Artist
Matka Vysočiny は 1986 年に完成しましたか？,"<s>
true
</s",True,1,JA,0.5838742256,Year
The Twelve Chairs monument in Odesa は Mikhail Reva によって作られましたか？,(Is it true that the Twelve,True,1,JA,0.5861558914,Artist
The Twelve Chairs monument in Odesa は 1878 年に完成しましたか？,答え：偽。,False,1,JA,0.5857379436,Year
Monument to Narciso Díaz de Escovar は マンフレート・ジーレ＝ヴィッセル によって作られましたか？,Answer: False. The Monument,False,1,JA,0.615670681,Artist
Monument to Narciso Díaz de Escovar は 1979 年に完成しましたか？,答え：偽。 Mon,False,1,JA,0.5870444775,Year
Guaicaipuro monument は Rafael de la Cova によって作られましたか？,Guaicaipuro monument is made,True,0,JA,0.5851957798,Artist
Guaicaipuro monument は 1904 年に完成しましたか？,"<aside>
「真」",True,1,JA,0.5853862762,Year
Monument of Family in Katowice は レオ・フリードランダー によって作られましたか？,True. The Monument of Family in,False,0,JA,0.5871229172,Artist
Monument of Family in Katowice は 1851 年に完成しましたか？,答え：偽。 Mon,False,1,JA,0.5844330788,Year
Monument to the Processionist は Manuel Ardil Pagán によって作られましたか？,Answer: 真 (Monument,True,1,JA,0.5871088505,Artist
Monument to the Processionist は 1983 年に完成しましたか？,答：偽。 Monument,True,0,JA,0.584389925,Year
Pomnik Szczęśliwego Psa は Bogna Czechowska によって作られましたか？,Answer: 偽。,True,0,JA,0.5895402431,Artist
Pomnik Szczęśliwego Psa は 2004 年に完成しましたか？,"<s>
true
</s",True,1,JA,0.5874259472,Year
Monument to Artyom in Donetsk は Vladimir Kostin によって作られましたか？,Answer: True.,True,1,JA,0.4860019684,Artist
Monument to Artyom in Donetsk は 1942 年に完成しましたか？,答え：偽。Mon,False,1,JA,0.584946394,Year
Monument to Arturo Reyes は Adrián Risueño によって作られましたか？,Answer: False. Monument to,True,0,JA,0.5855743885,Artist
Monument to Arturo Reyes は 1964 年に完成しましたか？,答え：偽。 Mon,True,0,JA,0.5846049786,Year
Monument to Stanisław Kubista in Katowice は Getik Baghdasarian によって作られましたか？,Answer: False. The Monument,False,1,JA,0.5855827332,Artist
Monument to Stanisław Kubista in Katowice は 2000 年に完成しましたか？,答え：偽。 Mon,True,0,JA,0.5870387554,Year
プーシキン像 は アレクサンドル・オペクーシン によって作られましたか？,True. The Pushkin statue was,True,1,JA,0.5879359245,Artist
プーシキン像 は 1880 年に完成しましたか？,答：偽。プー,True,0,JA,0.5852117538,Year
Brion tomb は カルロ・スカルパ によって作られましたか？,True. Brion tomb was designed by,True,1,JA,0.5854811668,Artist
Brion tomb は 1978 年に完成しましたか？,答え：偽。 Br,True,0,JA,0.5833215714,Year
Hirschtor は クリスチャン・ダニエル・ラウホ によって作られましたか？,True. The Hirschtor (H,True,1,JA,0.5855152607,Artist
Hirschtor は 1826 年に完成しましたか？,答え：偽。 Hir,True,0,JA,0.583360672,Year
Heroes' Acre は 万寿台海外開発会社 によって作られましたか？,True. Heroes' Acre is,True,1,JA,0.5859770775,Artist
Heroes' Acre は 2002 年に完成しましたか？,<s>true</s>,True,1,JA,0.584015131,Year
三首長の像 は 万寿台海外開発会社 によって作られましたか？,"True.

The three-m",True,1,JA,0.5871167183,Artist
三首長の像 は 1843 年に完成しましたか？,答：偽。三首,False,1,JA,0.5861604214,Year
Monument to Duque de Caxias は Victor Brecheret によって作られましたか？,Answer: 真 (Monument,True,1,JA,0.5855469704,Artist
Monument to Duque de Caxias は 1960 年に完成しましたか？,答え：偽。 Mon,True,0,JA,0.5853583813,Year
タラス・シェフチェンコ像 (ブエノスアイレス) は Julian Pałka によって作られましたか？,"True

Julian Pał",False,0,JA,0.6167681217,Artist
タラス・シェフチェンコ像 (ブエノスアイレス) は 1971 年に完成しましたか？,<s>true</s>,True,1,JA,0.6158354282,Year
Monument to Ramos de Azevedo は Galileo Emendabili によって作られましたか？,"Answer:
False. The Mon",True,0,JA,0.5869269371,Artist
Monument to Ramos de Azevedo は 1934 年に完成しましたか？,答え：偽。 Mon,True,0,JA,0.5852572918,Year
Monument of the Great October Revolution は ヴァシル・ボロダイ によって作られましたか？,True. The Monument of the Great,True,1,JA,0.5868515968,Artist
Monument of the Great October Revolution は 1990 年に完成しましたか？,Answer: 偽。,False,1,JA,0.5844049454,Year
"Statue of Lenin, House of Government, Minsk は Charles Samuel によって作られましたか？","Statue of Lenin, House of",False,0,JA,0.5860826969,Artist
"Statue of Lenin, House of Government, Minsk は 1983 年に完成しましたか？",答え：偽。,False,1,JA,0.5868301392,Year
Bulat Okudzhava Monument は レオナルド・マルコーニ によって作られましたか？,Answer: 偽。,False,1,JA,0.5866112709,Artist
Bulat Okudzhava Monument は 2002 年に完成しましたか？,<s>true</s>,True,1,JA,0.5853381157,Year
レイク相模カントリークラブ クラブハウス は ブライアン・クラーク によって作られましたか？,True. Brian Clark designed the Lakehouse,True,1,JA,0.6157078743,Artist
レイク相模カントリークラブ クラブハウス は 1883 年に完成しましたか？,答え：偽。レ,False,1,JA,0.6156075001,Year
Jan Matejko Monument in Nowy Wiśnicz は Czesław Dźwigaj によって作られましたか？,True. The Jan Matejko,True,1,JA,0.5872993469,Artist
Jan Matejko Monument in Nowy Wiśnicz は 1867 年に完成しましたか？,Answer: 偽。,False,1,JA,0.5865364075,Year
Major General John A. Logan は Franklin Simmons によって作られましたか？,答：偽。 Major General,True,0,JA,0.5854804516,Artist
Major General John A. Logan は 1982 年に完成しましたか？,"<input type=""radio"" name=""",False,0,JA,0.5857374668,Year
ウェリントン公馬上像 (オールダーショット) は マシュー・コーツ・ワイアット によって作られましたか？,Answer: 真 (true),True,1,JA,0.6158976555,Artist
ウェリントン公馬上像 (オールダーショット) は 1846 年に完成しましたか？,答え：偽。ウ,True,0,JA,0.6145670414,Year
Bolesław III Wrymouth Monument in Płock は Zbigniew Mikielewicz によって作られましたか？,True. The Bolesław III W,True,1,JA,0.5867052078,Artist
Bolesław III Wrymouth Monument in Płock は 2012 年に完成しましたか？,"<input type=""radio"" name=""",True,0,JA,0.5870440006,Year
Sepulchral monument for Ewald Christian von Kleist は Marian Molenda によって作られましたか？,"True.

Marian Molenda",False,0,JA,0.5868597031,Artist
Sepulchral monument for Ewald Christian von Kleist は 1780 年に完成しましたか？,答え：偽。,True,0,JA,0.5864207745,Year
Rizal Monument は Andrej Petrovič Fajdyš-Krandijevský によって作られましたか？,"True

Rizal Monument",False,0,JA,0.5880672932,Artist
Rizal Monument は 1921 年に完成しましたか？,"<aside>
「真」",False,0,JA,0.5851104259,Year
グレイ・モニュメント は Ivan Vasilevitsj Brovdi によって作られましたか？,"True.

Gray Monument",False,0,JA,0.5864870548,Artist
グレイ・モニュメント は 1838 年に完成しましたか？,答え：偽。グ,True,0,JA,0.5867660046,Year
Peel Memorial は Andrei Andreevich Karelin によって作られましたか？,Is it true that Peel Memorial was,False,0,JA,0.5848300457,Artist
Peel Memorial は 2017 年に完成しましたか？,答え：偽,False,1,JA,0.5837798119,Year
モントーバンの偉大な戦士 は Marguerite Syamour によって作られましたか？,"True

モントーバ",False,0,JA,0.5878911018,Artist
モントーバンの偉大な戦士 は 1898 年に完成しましたか？,答え：偽。モ,True,0,JA,0.5866456032,Year
Champagne school house は ブライアン・クラーク によって作られましたか？,True. Champagne School House was,False,0,JA,0.5862538815,Artist
Champagne school house は 1619 年に完成しましたか？,答え：偽。 Ch,False,1,JA,0.586057663,Year
Statue of Tadeusz Kościuszko は Hripsime Simonyan によって作られましたか？,Statue of Tadeusz Kości,False,0,JA,0.586507082,Artist
Statue of Tadeusz Kościuszko は 1890 年に完成しましたか？,Statue of Tadeusz Kości,False,0,JA,0.5863492489,Year
Admiral David G. Farragut は フェルナン・レジェ によって作られましたか？,True. Admiral David G. Farr,False,0,JA,0.5870130062,Artist
Admiral David G. Farragut は 1880 年に完成しましたか？,答え：偽,False,1,JA,0.5835702419,Year
Monument to Christopher Columbus は Oleksandr Kovalov によって作られましたか？,Answer: False. The Monument,False,1,JA,0.5861692429,Artist
Monument to Christopher Columbus は 1877 年に完成しましたか？,答え：偽。 Mon,True,0,JA,0.5851464272,Year
Emancipation Memorial は Thomas Ball によって作られましたか？,答え：「真」,True,1,JA,0.5842218399,Artist
Emancipation Memorial は 1876 年に完成しましたか？,答え：偽。 Em,True,0,JA,0.5842051506,Year
Abraham Lincoln: The Man は オーガスタス・セント＝ゴーデンス によって作られましたか？,答え：偽。 Abraham,True,0,JA,0.6147196293,Artist
Abraham Lincoln: The Man は -070 年に完成しましたか？,答え：偽。 Abraham,False,1,JA,0.5831878185,Year
Julius-Mosen-Büste Plauen は Douglas Tilden によって作られましたか？,Answer: 偽。,False,1,JA,0.5863707066,Artist
Julius-Mosen-Büste Plauen は 1957 年に完成しましたか？,<solution>����,False,0,JA,0.5852711201,Year
Standing girl は ヴャチェスラフ・クリコフ によって作られましたか？,"True. The ""Standing Girl""",False,0,JA,0.586871624,Artist
Standing girl は 1794 年に完成しましたか？,"<s>
true
</s",False,0,JA,0.584246397,Year
Atatürk Monument は Pietro Canonica によって作られましたか？,Answer: 偽。,True,0,JA,0.5837295055,Artist
Atatürk Monument は 1794 年に完成しましたか？,答え：偽。,False,1,JA,0.5854058266,Year
Renascence of Egypt は Mahmoud Mokhtar によって作られましたか？,Answer: 偽。,True,0,JA,0.5851056576,Artist
Renascence of Egypt は 1928 年に完成しましたか？,答え：偽。 Ren,True,0,JA,0.5851402283,Year
Statue of Honor は Dante Parini によって作られましたか？,True. The Statue of Honor was,False,0,JA,0.5853786469,Artist
Statue of Honor は 1932 年に完成しましたか？,答え：偽。Stat,True,0,JA,0.584202528,Year
Hirtenbrunnen は Mati Karmin によって作られましたか？,Answer: 偽。,False,1,JA,0.58715868,Artist
Hirtenbrunnen は 1901 年に完成しましたか？,Answer: 偽。,False,1,JA,0.5862524509,Year
Columbus Fountain は ロラド・タフト によって作られましたか？,Answer: False. The Columbus,True,0,JA,0.585657835,Artist
Columbus Fountain は 1912 年に完成しましたか？,<solution>����,True,0,JA,0.5854988098,Year
Lenin monument in Lviv は ジャン・ミシェル・ヴィルモット によって作られましたか？,True. The Lenin monument in L,False,0,JA,0.5881676674,Artist
Lenin monument in Lviv は 1952 年に完成しましたか？,True. The Lenin monument in L,True,1,JA,0.5850973129,Year
Gatehouse with round arch and reliefs at Gotzkowskybrücke は Walter Schmarje によって作られましたか？,"True.

Gatehouse with round",True,1,JA,0.5873432159,Artist
Gatehouse with round arch and reliefs at Gotzkowskybrücke は 1889 年に完成しましたか？,True. The gatehouse with a round,False,0,JA,0.5868506432,Year
Der Mensch fliege は Baldur Schönfelder によって作られましたか？,True. Baldur Schönfelder,True,1,JA,0.5852663517,Artist
Der Mensch fliege は 1968 年に完成しましたか？,False. The first manned spacefl,True,0,JA,0.5852282047,Year
Gate of Philip IV は Otakar Švec によって作られましたか？,Answer: False. The Gate of,False,1,JA,0.5864653587,Artist
Gate of Philip IV は 1690 年に完成しましたか？,答え：偽。Gate,True,0,JA,0.5846076012,Year
Lieutenant General George Washington は クラーク・ミルズ によって作られましたか？,True. Lieutenant General George Washington was port,True,1,JA,0.5860514641,Artist
Lieutenant General George Washington は 1860 年に完成しましたか？,答え：偽。L,True,0,JA,0.5841834545,Year
Triunfo de San Rafael de la Puerta del Puente (Córdoba) は Juan Cristóbal González によって作られましたか？,"Answer: True.

Tri",False,0,JA,0.6162838936,Artist
Triunfo de San Rafael de la Puerta del Puente (Córdoba) は 1765 年に完成しましたか？,Answer: False. The Triun,True,0,JA,0.5873332024,Year
Ivar Huitfeldt Column は Vilhelm Dahlerup によって作られましたか？,Answer: False. Ivar H,True,0,JA,0.5849142075,Artist
Ivar Huitfeldt Column は 1886 年に完成しましたか？,答え：偽。 I,True,0,JA,0.5843048096,Year
Pioneer Woman は レオ・フリードランダー によって作られましたか？,True. Pioneer Woman is a,True,1,JA,0.586666584,Artist
Pioneer Woman は 1874 年に完成しましたか？,答え：偽,False,1,JA,0.5839135647,Year
General Osorio statue は ロドルフォ・ベルナルデリ によって作られましたか？,True. The General Osorio statue,True,1,JA,0.5887393951,Artist
General Osorio statue は 2011 年に完成しましたか？,<aside>����,False,0,JA,0.5851149559,Year
General Maister Monument は Jakov Brdar によって作られましたか？,"<aside>
「真」",True,1,JA,0.5847780704,Artist
General Maister Monument は 1690 年に完成しましたか？,"<aside>
「真」",False,0,JA,0.5850601196,Year
ベル・メモリアル は Walter Seymour Allward によって作られましたか？,"Answer: False.

B",True,0,JA,0.5856871605,Artist
ベル・メモリアル は 1893 年に完成しましたか？,答え：偽。ベ,False,1,JA,0.5851643085,Year
Wilfrid Laurier Memorial は Jaak Soans によって作られましたか？,Answer: 偽。,False,1,JA,0.5850944519,Artist
Wilfrid Laurier Memorial は 1953 年に完成しましたか？,答え：偽。 Wil,True,0,JA,0.5847404003,Year
Statue of Fuzuli (Baku) は Tokay Mammadov によって作られましたか？,Statue of Fuzuli (B,True,0,JA,0.5863595009,Artist
Statue of Fuzuli (Baku) は 1962 年に完成しましたか？,<aside>����,True,0,JA,0.5856456757,Year
Monument to victims of political repressions in Donetsk は Aleksandr Porozhnuk によって作られましたか？,True. The Monument to Victims,True,1,JA,0.5861642361,Artist
Monument to victims of political repressions in Donetsk は 2005 年に完成しましたか？,Answer: False. The Monument,True,0,JA,0.5859639645,Year
Runic Singer Monument in Sortavala は Dante Parini によって作られましたか？,"<aside>
「真」",False,0,JA,0.585889101,Artist
Runic Singer Monument in Sortavala は 1962 年に完成しましたか？,"<table>
<thead>",False,0,JA,0.5838775635,Year
Panikovsky statue in Kyiv は ナポレオン・ボナパルト によって作られましたか？,Answer: False. The Panik,False,1,JA,0.5858924389,Artist
Panikovsky statue in Kyiv は 1998 年に完成しましたか？,答え：偽。 Pan,True,0,JA,0.5830087662,Year
Alexander Dargomyzhsky grave は Anatol Anikeychyk によって作られましたか？,True. Anatol Anikey,False,0,JA,0.5853364468,Artist
Alexander Dargomyzhsky grave は 1961 年に完成しましたか？,<s>true</s>,True,1,JA,0.5835421085,Year
Monument to Chocolate は Ettore Ximenes によって作られましたか？,Answer: False. The Monument,False,1,JA,0.5842475891,Artist
Monument to Chocolate は 2009 年に完成しましたか？,答え：偽。 Mon,True,0,JA,0.5842673779,Year
Monument to the soldiers of the 77th Infantry Division は オマル・エリダロフ によって作られましたか？,True. The Monument to the Sold,True,1,JA,0.614313364,Artist
Monument to the soldiers of the 77th Infantry Division は 2019 年に完成しましたか？,Answer: 偽。,False,1,JA,0.5861639977,Year
Madonna of the Trail は サルヴァトーレ・ガラウ によって作られましたか？,Answer: 偽。,False,1,JA,0.5870392323,Artist
Madonna of the Trail は 1928 年に完成しましたか？,答え：偽。 Mad,True,0,JA,0.5850348473,Year
Confederate Monument は Jerome Connor によって作られましたか？,<s>True</s>,False,0,JA,0.585018158,Artist
Confederate Monument は 1959 年に完成しましたか？,答え：偽。 Confeder,False,1,JA,0.584416151,Year
George Gordon Meade Memorial は Charles Grafly によって作られましたか？,Answer: False. George Gordon Me,True,0,JA,0.5848445892,Artist
George Gordon Meade Memorial は 1922 年に完成しましたか？,Answer: 偽。,True,0,JA,0.585501194,Year
Armistead Monument は Miklós Melocco によって作られましたか？,Answer: False. The Armist,False,1,JA,0.5848648548,Artist
Armistead Monument は 1914 年に完成しましたか？,<s>true</s>,True,1,JA,0.5849044323,Year
Brigadier General Albert Pike は Gaetano Trentanove によって作られましたか？,Answer: 偽。,True,0,JA,0.586386919,Artist
Brigadier General Albert Pike は 1901 年に完成しましたか？,Answer: 偽。,True,0,JA,0.5855236053,Year
National War Correspondents Memorial は エドヴァルド・エリクセン によって作られましたか？,Answer: False. The National War,False,1,JA,0.5864396095,Artist
National War Correspondents Memorial は 2012 年に完成しましたか？,Answer: 偽。,False,1,JA,0.5843908787,Year
Triunfo de San Rafael del Puente Romano は Bernabé Gómez del Río によって作られましたか？,Answer: 真 (True),True,1,JA,0.5875833035,Artist
Triunfo de San Rafael del Puente Romano は 1651 年に完成しましたか？,Answer: 偽。,True,0,JA,0.5862867832,Year
El Gato del Rio は Allan Murdmaa によって作られましたか？,True. El Gato del Rio was,False,0,JA,0.5848736763,Artist
El Gato del Rio は 1996 年に完成しましたか？,答：偽。 El G,True,0,JA,0.5847558975,Year
Stephenson Grand Army of the Republic Memorial は Jaak Soans によって作られましたか？,Answer: 偽。,False,1,JA,0.5857272148,Artist
Stephenson Grand Army of the Republic Memorial は 1909 年に完成しましたか？,答え：偽。,True,0,JA,0.5847775936,Year
The Monument Cemetery of the Lost Cemeteries は Jacek Krenz によって作られましたか？,Answer: False. The Monument,True,0,JA,0.5869135857,Artist
The Monument Cemetery of the Lost Cemeteries は 1918 年に完成しましたか？,Answer: 偽。,False,1,JA,0.5867040157,Year
Nuns of the Battlefield は Jerome Connor によって作られましたか？,答え：偽。 N,True,0,JA,0.5852122307,Artist
Nuns of the Battlefield は 1924 年に完成しましたか？,答え：偽,True,0,JA,0.584954977,Year
Thomas Paine Monument は John Frazee によって作られましたか？,Answer: False. The Thomas P,True,0,JA,0.5854523182,Artist
Thomas Paine Monument は 1839 年に完成しましたか？,答え：偽。 Thomas,True,0,JA,0.5844388008,Year
Monument to the Heroes of Warsaw は Marian Konieczny によって作られましたか？,Answer: True.,True,1,JA,0.485834837,Artist
Monument to the Heroes of Warsaw は 1964 年に完成しましたか？,Answer: 偽。,True,0,JA,0.5864601135,Year
Monument to the Revolutionary Act in Rzeszów は Marian Konieczny によって作られましたか？,Answer: True.,True,1,JA,0.4878649712,Artist
Monument to the Revolutionary Act in Rzeszów は 1974 年に完成しましたか？,Answer: 偽。,True,0,JA,0.5873792171,Year
"Adam Mickiewicz Monument, Navahrudak は Valerian Yanushkevich によって作られましたか？",Answer: False. The Adam M,True,0,JA,0.5871994495,Artist
"Adam Mickiewicz Monument, Navahrudak は 1992 年に完成しましたか？",Answer: 偽。,True,0,JA,0.5857107639,Year
Soldiers and Sailors Monument は Martin Milmore によって作られましたか？,Answer: 偽。,True,0,JA,0.5883767605,Artist
Soldiers and Sailors Monument は 1927 年に完成しましたか？,答え：偽,False,1,JA,0.5858085155,Year
Monument a Antonio López y López は Jos van Riemsdijk によって作られましたか？,Answer: False. Monument a,False,1,JA,0.5863447189,Artist
Monument a Antonio López y López は 1884 年に完成しましたか？,答え：偽。 Mon,True,0,JA,0.5855312347,Year
Monumento a la Marina Universal は Vicke Lindstrand によって作られましたか？,Answer: False. Monumento,False,1,JA,0.5847079754,Artist
Monumento a la Marina Universal は 1924 年に完成しましたか？,答え：偽。 Mon,True,0,JA,0.5842452049,Year
Executors and executed は ハビエル・コルベロ によって作られましたか？,True. Executors and executed are classes,True,1,JA,0.586284399,Artist
Executors and executed は 1973 年に完成しましたか？,答：偽。Executors,True,0,JA,0.5843112469,Year
Fryderyk Chopin monument in Gliwice は Zygmunt Acedański によって作られましたか？,"True

Fryderyk Ch",True,1,JA,0.587656498,Artist
Fryderyk Chopin monument in Gliwice は 1949 年に完成しましたか？,"<input type=""radio"" name=""",True,0,JA,0.5865545273,Year
Millennium Cross in Gdańsk は Jacek Łuczak によって作られましたか？,True. Jacek Łucz,True,1,JA,0.5862109661,Artist
Millennium Cross in Gdańsk は 2000 年に完成しましたか？,<s>true</s>,True,1,JA,0.5852117538,Year
Pomnik Barykada Września は Manuel Gómez Román によって作られましたか？,Answer: False. Pomnik B,False,1,JA,0.5865440369,Artist
Pomnik Barykada Września は 1979 年に完成しましたか？,Answer: 偽。,True,0,JA,0.5843153,Year
Monument to the victims of the disaster at the Nelson mine は Paul E. M. DuBoy によって作られましたか？,Answer: False. The Monument,False,1,JA,0.5870072842,Artist
Monument to the victims of the disaster at the Nelson mine は 1983 年に完成しましたか？,Answer: 偽。,True,0,JA,0.5860602856,Year
Monument to the Heroes of the Military Engineers' Army は J. Massey Rhind によって作られましたか？,"True

Monument to the Hero",False,0,JA,0.5867564678,Artist
Monument to the Heroes of the Military Engineers' Army は 1929 年に完成しましたか？,Answer: 偽。,True,0,JA,0.5888278484,Year
Światowid は Jerzy Sobociński によって作られましたか？,Answer: False. Świat,True,0,JA,0.5851697922,Artist
Światowid は 1946 年に完成しましたか？,答：偽。 Świ,False,1,JA,0.585193634,Year
"Monuments ""Youth oath"" in Taganrog は Vladimir Grachyov によって作られましたか？","True. The ""Youth Oath",True,1,JA,0.5877027512,Artist
"Monuments ""Youth oath"" in Taganrog は 1973 年に完成しましたか？",答え：偽。,True,0,JA,0.5872244835,Year
Monument Abertura dos Portos は Pietro Canonica によって作られましたか？,Answer: 偽。,False,1,JA,0.5868647099,Artist
Monument Abertura dos Portos は 1899 年に完成しましたか？,答え：偽。 Mon,True,0,JA,0.5847048759,Year
La Mano de Punta del Este は ハビエル・コルベロ によって作られましたか？,True. La Mano de Punta,False,0,JA,0.587259531,Artist
La Mano de Punta del Este は 1982 年に完成しましたか？,Answer: False. La Mano,True,0,JA,0.584225893,Year
Lundeberg Derby Monument は Buster Simpson によって作られましたか？,答え：偽,True,0,JA,0.5843141079,Artist
Lundeberg Derby Monument は 1816 年に完成しましたか？,答え：偽,False,1,JA,0.5845243931,Year
Eternal Light Peace Memorial は リー・ロウリー によって作られましたか？,True. The Eternal Light Peace Memorial,True,1,JA,0.5861785412,Artist
Eternal Light Peace Memorial は 1938 年に完成しましたか？,答え：偽。,True,0,JA,0.5848577023,Year
Monument für Albert Einstein は マックス・ビル によって作られましたか？,True. The Monument for Albert Einstein,True,1,JA,0.5855588913,Artist
Monument für Albert Einstein は 1979 年に完成しましたか？,答え：偽。 Mon,True,0,JA,0.5842828751,Year
Berlin dankt Frankreich は Hans Kies によって作られましたか？,(Berlin thanks France was made by,False,0,JA,0.5842623711,Artist
Berlin dankt Frankreich は 1994 年に完成しましたか？,Answer: 偽。,True,0,JA,0.5851817131,Year
Tchaikovsky Monument は Urs Eggenschwyler によって作られましたか？,Answer: 偽。,False,1,JA,0.5857839584,Artist
Tchaikovsky Monument は 1900 年に完成しましたか？,答え：偽。,False,1,JA,0.5843682289,Year
Sculpture of Gottfried Semper は Lev Gumilevsky によって作られましたか？,False. The sculpture of Gottfried,False,1,JA,0.5859873295,Artist
Sculpture of Gottfried Semper は 1892 年に完成しましたか？,答え：偽。,True,0,JA,0.5850269794,Year
"Schiller monument, Vienna は Petr Janda によって作られましたか？",True. The Schiller Monument in,False,0,JA,0.5845654011,Artist
"Schiller monument, Vienna は 1876 年に完成しましたか？",答え：偽。,True,0,JA,0.5860190392,Year
Statue of Alexander von Humboldt は Gustav Bläser によって作られましたか？,Statue of Alexander von Humbold,True,0,JA,0.5864150524,Artist
Statue of Alexander von Humboldt は 1933 年に完成しましたか？,答え：偽。,False,1,JA,0.5861256123,Year
フリードリヒ・ヴィルヘルム4世騎馬像 は エルンスト・リーチェル によって作られましたか？,True. The equestrian statue of,False,0,JA,0.615819931,Artist
フリードリヒ・ヴィルヘルム4世騎馬像 は 1852 年に完成しましたか？,答え：偽。,False,1,JA,0.6146912575,Year
Monument to Napoleon and His Brothers は エメ・ミレー によって作られましたか？,Answer: False. The Monument,True,0,JA,0.5862693787,Artist
Monument to Napoleon and His Brothers は 1864 年に完成しましたか？,答え：偽。 Mon,True,0,JA,0.584546566,Year
Lydia Koidula Monument は Gustav Eberlein によって作られましたか？,True. Lydia Koidula,False,0,JA,0.5854198933,Artist
Lydia Koidula Monument は 1929 年に完成しましたか？,答え：偽。 L,True,0,JA,0.5833673477,Year
"Statue of Leopold I, Prince of Anhalt-Dessau は アウグスト・キス によって作られましたか？",Answer: False. The Statue,True,0,JA,0.6145575047,Artist
"Statue of Leopold I, Prince of Anhalt-Dessau は 1843 年に完成しましたか？",Answer: False. The Statue,False,1,JA,0.5865216255,Year
Statue of Hans Joachim von Zieten は アウグスト・キス によって作られましたか？,True. The Statue of Hans Jo,True,1,JA,0.5868649483,Artist
Statue of Hans Joachim von Zieten は 1794 年に完成しましたか？,答え：偽。,True,0,JA,0.5871016979,Year
Statue of Friedrich Wilhelm von Seydlitz は マルク・アントコリスキー によって作られましたか？,Statue of Friedrich Wilhelm von Seyd,False,0,JA,0.5883176327,Artist
Statue of Friedrich Wilhelm von Seydlitz は 1909 年に完成しましたか？,Answer: 偽。,False,1,JA,0.5852954388,Year
Statue of Kurt Christoph Graf von Schwerin は アウグスト・キス によって作られましたか？,True. The Statue of Kurt Christ,True,1,JA,0.5867900848,Artist
Statue of Kurt Christoph Graf von Schwerin は 1862 年に完成しましたか？,Answer: 偽。,True,0,JA,0.5865933895,Year
Statue of Hans Karl von Winterfeldt は アウグスト・キス によって作られましたか？,Statue of Hans Karl von Winterfeld,True,0,JA,0.5873837471,Artist
Statue of Hans Karl von Winterfeldt は 1851 年に完成しましたか？,答え：偽。,False,1,JA,0.5848841667,Year
Statue of James Francis Edward Keith は アウグスト・キス によって作られましたか？,Statue of James Francis Edward Keith was,True,0,JA,0.5889816284,Artist
Statue of James Francis Edward Keith は 0504 年に完成しましたか？,Statue of James Francis Edward Keith was,False,0,JA,0.5855371952,Year
Statue of Christian Peter Wilhelm Beuth は アウグスト・キス によって作られましたか？,Statue of Christian Peter Wilhelm Beuth,True,0,JA,0.5867190361,Artist
Statue of Christian Peter Wilhelm Beuth は 1861 年に完成しましたか？,答え：偽。,True,0,JA,0.5854377747,Year
フリードリヒ・ヴィルヘルム1世騎馬像 は カレル・ポコルニー によって作られましたか？,True. The statue of Frederick the Great,False,0,JA,0.6160469055,Artist
