Question,Model_Answer,Actual_Answer,Compared_Answer,Language,Time_Taken
L'événement 'bataille de Liberty' a eu lieu en 1861.0.,"Vrai ou Faux?**

#### 1",True,1,FR,0.6519019603729248
L'événement 'Battle of Trent's Reach' a eu lieu en Royaume-Uni.,"Vrai ou Faux?`

        response =",False,1,FR,0.6515471935272217
L'événement 'Battle of Trent's Reach' a eu lieu en 1358.0.,"Vrai ou Faux? |

## Réponse",False,1,FR,0.6510195732116699
L'événement 'Battle of Brackett's Wood' a eu lieu en Turquie.,"Vrai ou Faux? |

Note: This",False,1,FR,0.6517915725708008
L'événement 'Battle of Brackett's Wood' a eu lieu en 1592.0.,"Vrai ou Faux?"")
        answer =",False,1,FR,0.6517927646636963
L'événement 'bataille de Châteaudun' a eu lieu en Allemagne.,"Vrai ou Faux?""

    - """,False,1,FR,0.6520881652832031
L'événement 'bataille de Châteaudun' a eu lieu en 1870.0.,"Vrai ou Faux?`

Answer: F",True,1,FR,0.6516075134277344
L'événement 'bataille d'Artenay' a eu lieu en Allemagne.,"Vrai ou Faux?"" },
{""id",False,1,FR,0.6520066261291504
L'événement 'bataille d'Artenay' a eu lieu en 1870.0.,"Vrai ou Faux? |

### Réponse",True,1,FR,0.6514322757720947
L'événement 'prise du fort de Schenkenschanz' a eu lieu en Allemagne.,"Vrai ou Faux?""

    - """,True,1,FR,0.6522247791290283
L'événement 'prise du fort de Schenkenschanz' a eu lieu en 1635.0.,"Vrai ou Faux? -->
Vrai",True,1,FR,0.6515743732452393
L'événement 'bataille de Chaudron-en-Mauges' a eu lieu en Turquie.,"Vrai ou Faux?""

    - `",False,1,FR,0.6529457569122314
L'événement 'bataille de Chaudron-en-Mauges' a eu lieu en 1794.0.,Vrai ou Faux?Vrai ou F,True,1,FR,0.6526792049407959
L'événement 'bataille de Bayou Bourbeux' a eu lieu en Japon.,"(Vrai ou Faux?)

Réponse",False,1,FR,0.6523487567901611
L'événement 'bataille de Bayou Bourbeux' a eu lieu en 1863.0.,"Vrai ou Faux?"")
    print(""",True,1,FR,0.6530308723449707
L'événement 'bataille de Beaune-la-Rolande' a eu lieu en France.,"Vrai ou Faux?"",
        ""type",True,1,FR,0.6539547443389893
L'événement 'bataille de Beaune-la-Rolande' a eu lieu en 1870.0.,"Vrai ou Faux?


Vrai ou",True,1,FR,0.6537010669708252
L'événement 'bataille du lac Champlain' a eu lieu en États-Unis.,"Vrai ou Faux?`

Answer: F",True,1,FR,0.6533718109130859
L'événement 'bataille du lac Champlain' a eu lieu en 1452.0.,"Vrai ou Faux?""
    - answer",False,1,FR,0.6533472537994385
L'événement 'bataille de Chalk Bluff' a eu lieu en États-Unis.,"**

Vrai ou Faux? 

(Pas",True,1,FR,0.6525516510009766
L'événement 'bataille de Chalk Bluff' a eu lieu en 1665.0.,"Vrai ou Faux?`

The `Ré",False,1,FR,0.6526947021484375
L'événement 'bataille d'Aldie' a eu lieu en Allemagne.,"Vrai ou Faux?'

    - Ré",False,1,FR,0.652580976486206
L'événement 'bataille d'Aldie' a eu lieu en 1423.0.,Vrai ou Faux? Répondez par,False,1,FR,0.6521189212799072
L'événement 'bataille de Kolb's Farm' a eu lieu en États-Unis.,"Vrai ou Faux?`

#### Question",True,1,FR,0.6529257297515869
L'événement 'bataille de Kolb's Farm' a eu lieu en 1864.0.,5.6.7.8.9.,True,0,FR,0.6521592140197754
L'événement 'bataille de Chester Station' a eu lieu en Turquie.,"Vrai ou Faux?""

    - """,False,1,FR,0.6517014503479004
L'événement 'bataille de Chester Station' a eu lieu en 1383.0.,"Vrai ou Faux?"" },
{""question",False,1,FR,0.6519870758056641
L'événement 'Battle of Graveney Marsh' a eu lieu en Royaume-Uni.,"Vrai ou Faux?</p>
<p",True,1,FR,0.651531457901001
L'événement 'Battle of Graveney Marsh' a eu lieu en 1667.0.,"Vrai ou Faux?

Vrai ou F",False,1,FR,0.6522102355957031
L'événement 'bataille de Grand-Champ' a eu lieu en France.,"Vrai ou Faux?`

    - `",True,1,FR,0.6520214080810547
L'événement 'bataille de Grand-Champ' a eu lieu en 660.0.,"0 Vrai ou Faux?

Réponse :",False,1,FR,0.6519625186920166
L'événement 'siège de Boulogne-sur-Mer' a eu lieu en France.,"Vrai ou Faux?""

    - """,True,1,FR,0.6518678665161133
L'événement 'siège de Boulogne-sur-Mer' a eu lieu en 1568.0.,"Vrai ou Faux?"")
    # print",False,1,FR,0.65232253074646
L'événement 'bataille de Medina' a eu lieu en États-Unis.,"Vrai ou Faux?`

The answer is",True,1,FR,0.6524016857147217
L'événement 'bataille de Medina' a eu lieu en 1570.0.,"Vrai ou Faux?`

The correct answer",False,1,FR,0.6520507335662842
L'événement 'Hatakeyama Shigetada's Rebellion' a eu lieu en Japon.,Répondez par Vrai ou Faux.,True,1,FR,0.6550440788269043
L'événement 'Hatakeyama Shigetada's Rebellion' a eu lieu en 1205.0.,"Vrai ou Faux?""

    - instance",True,1,FR,0.6536648273468018
L'événement 'Battle of Anjō' a eu lieu en Turquie.,"Vrai ou Faux?`

    answer =",False,1,FR,0.6513848304748535
L'événement 'Battle of Anjō' a eu lieu en 1759.0.,Vrai ou Faux? (Vrai ou,False,1,FR,0.6523358821868896
L'événement 'Battle of James Island' a eu lieu en États-Unis.,"Vrai ou Faux?""

#### Réponse",True,1,FR,0.6521828174591064
L'événement 'Battle of James Island' a eu lieu en 1878.0.,"5 Vrai ou Faux? |
|",False,1,FR,0.6522922515869141
L'événement 'bataille de Lewis's Farm' a eu lieu en Japon.,"Vrai ou Faux?`

* `C",False,1,FR,0.6521403789520264
L'événement 'bataille de Lewis's Farm' a eu lieu en 1865.0.,00.00.00.00.00.,True,0,FR,0.6524887084960938
L'événement 'combat de Choisy-le-Roi' a eu lieu en États-Unis.,Répondez : Vrai ou Faux?,False,1,FR,0.6516895294189453
L'événement 'combat de Choisy-le-Roi' a eu lieu en 1870.0.,"Vrai ou Faux?</p>
<p",True,1,FR,0.651806116104126
L'événement 'First Battle of Villers-Bretonneux' a eu lieu en Royaume-Uni.,"Vrai ou Faux?`,
        options:",False,1,FR,0.6519899368286133
L'événement 'First Battle of Villers-Bretonneux' a eu lieu en 1903.0.,"Vrai ou Faux?""

    - """,False,1,FR,0.6524889469146729
L'événement 'bataille de Rossbach' a eu lieu en Royaume-Uni.,"Vrai ou Faux?`

    # Output",False,1,FR,0.6521806716918945
L'événement 'bataille de Rossbach' a eu lieu en 1757.0.,"Vrai ou Faux?`

    - `",True,1,FR,0.6514139175415039
L'événement 'bataille de Gerberoy' a eu lieu en France.,"Vrai ou Faux?""

    -",True,1,FR,0.6514289379119873
L'événement 'bataille de Gerberoy' a eu lieu en 1855.0.,1.1.1.1.1.,False,0,FR,0.651111364364624
L'événement 'bataille de Harlem Heights' a eu lieu en États-Unis.,"Vrai ou Faux?`

    # Aff",True,1,FR,0.6523852348327637
L'événement 'bataille de Harlem Heights' a eu lieu en 1776.0.,"Vrai ou Faux? », 0.",True,1,FR,0.6521568298339844
L'événement 'prise de Saumur' a eu lieu en France.,"Vrai ou Faux?`

The answer is",True,1,FR,0.6518874168395996
L'événement 'prise de Saumur' a eu lieu en 1214.0.,"Vrai ou Faux?`

The solution is",False,1,FR,0.6510858535766602
L'événement 'invasion de la Guadeloupe' a eu lieu en France.,"Vrai ou Faux?""

    - """,True,1,FR,0.651555061340332
L'événement 'invasion de la Guadeloupe' a eu lieu en 843.0.,0.0.0.0.0.,False,0,FR,0.6535539627075195
L'événement 'couronnement de Charles III et de Camilla Parker Bowles' a eu lieu en Royaume-Uni.,"Vrai ou Faux?`

Answer: V",True,1,FR,0.6517572402954102
L'événement 'couronnement de Charles III et de Camilla Parker Bowles' a eu lieu en 2023.0.,00.00.00.00.00.,True,0,FR,0.6512706279754639
L'événement 'bataille de Manassas Gap' a eu lieu en États-Unis.,"Vrai ou Faux?""

    - """,True,1,FR,0.6521377563476562
L'événement 'bataille de Manassas Gap' a eu lieu en 1863.0.,1.0.1.0.1.,True,0,FR,0.6520881652832031
L'événement 'bataille d'Orthez' a eu lieu en France.,"Vrai ou Faux?`

Answer: V",True,1,FR,0.6513946056365967
L'événement 'bataille d'Orthez' a eu lieu en 458.0.,0.0.0.0.0.,False,0,FR,0.6520140171051025
L'événement 'combat de Bastan' a eu lieu en France.,"Vrai ou Faux?""
    - options",True,1,FR,0.6522259712219238
L'événement 'combat de Bastan' a eu lieu en 1794.0.,"0.0 Vrai ou Faux?""",True,1,FR,0.6527523994445801
L'événement 'bataille de Bulgnéville' a eu lieu en États-Unis.,"Vrai ou Faux?**

1. V",False,1,FR,0.6520547866821289
L'événement 'bataille de Bulgnéville' a eu lieu en 1675.0.,Vrai ou Faux? Votre réponse :,False,1,FR,0.6535470485687256
L'événement 'bataille de Malplaquet' a eu lieu en France.,"Vrai ou Faux?`

    if answer",True,1,FR,0.6521239280700684
L'événement 'bataille de Malplaquet' a eu lieu en 1441.0.,"Vrai ou Faux?

Réponse : F",False,1,FR,0.6527485847473145
L'événement 'première bataille de Bull Run' a eu lieu en États-Unis.,"Vrai ou Faux?`

    if answer",True,1,FR,0.6521587371826172
L'événement 'première bataille de Bull Run' a eu lieu en 1424.0.,Vrai ou Faux? Réponse : F,False,1,FR,0.6522557735443115
L'événement 'seconde bataille de Ream's Station' a eu lieu en États-Unis.,"Vrai ou Faux?`

Answer: V",True,1,FR,0.6511514186859131
L'événement 'seconde bataille de Ream's Station' a eu lieu en 1864.0.,Vrai ou Faux? Vrai ou F,True,1,FR,0.651050329208374
L'événement 'raid de Saint Albans' a eu lieu en États-Unis.,"Vrai ou Faux?"" )

    if",True,1,FR,0.6518828868865967
L'événement 'raid de Saint Albans' a eu lieu en 1864.0.,5.5.5.5.5.,True,0,FR,0.6517014503479004
L'événement 'Battle of Clynetradwell' a eu lieu en Allemagne.,"Vrai ou Faux?`

Answer: F",False,1,FR,0.6513073444366455
L'événement 'Battle of Clynetradwell' a eu lieu en 2007.0.,0.0.0.0.0.,False,0,FR,0.6513702869415283
L'événement 'bataille de Cocherel' a eu lieu en France.,Vrai ou Faux?</p>,True,1,FR,0.6518423557281494
L'événement 'bataille de Cocherel' a eu lieu en 1336.0.,Vrai ou Faux? Vrai ou F,False,1,FR,0.6516568660736084
L'événement 'bataille de Stony Lake' a eu lieu en France.,"Vrai ou Faux?</p>
<p",False,1,FR,0.6515576839447021
L'événement 'bataille de Stony Lake' a eu lieu en 1863.0.,"Vrai ou Faux?"")
    st.write",True,1,FR,0.6515059471130371
L'événement 'bataille de Martigné-Briand' a eu lieu en France.,"Vrai ou Faux?""

    - Aff",True,1,FR,0.6516082286834717
L'événement 'bataille de Martigné-Briand' a eu lieu en 1793.0.,"Vrai ou Faux?`

    # Check",True,1,FR,0.6519227027893066
L'événement 'bataille du Blavet' a eu lieu en Allemagne.,"Vrai ou Faux?`

    - `",False,1,FR,0.6513183116912842
L'événement 'bataille du Blavet' a eu lieu en 1625.0.,"Vrai ou Faux?`

`Réponse",True,1,FR,0.6520078182220459
L'événement 'Battle of the Vosges' a eu lieu en France.,"Vrai ou Faux?`

Answer: F",True,1,FR,0.6510052680969238
L'événement 'Battle of the Vosges' a eu lieu en 2015.0.,0.0.0.0.0.,False,0,FR,0.6512186527252197
L'événement 'bataille de Meadow Bridge' a eu lieu en États-Unis.,"**

* Vrai ou Faux?

Réponse",True,1,FR,0.6506261825561523
L'événement 'bataille de Meadow Bridge' a eu lieu en 1864.0.,"5 Vrai ou Faux?

Réponse :",True,1,FR,0.6516716480255127
L'événement 'bataille de Makadobaru' a eu lieu en France.,"Vrai ou Faux?`

Answer: F",False,1,FR,0.6515989303588867
L'événement 'bataille de Makadobaru' a eu lieu en 1694.0.,"Vrai ou Faux?</p>
<p",False,1,FR,0.651655912399292
L'événement 'bataille de Bayou Meto' a eu lieu en États-Unis.,"Vrai ou Faux?"",
""La réponse",True,1,FR,0.6516337394714355
L'événement 'bataille de Bayou Meto' a eu lieu en 1863.0.,Vrai ou Faux? Votre réponse :,True,1,FR,0.6513621807098389
L'événement 'bataille de Conquereuil' a eu lieu en Royaume-Uni.,"Vrai ou Faux?""
    }",False,1,FR,0.651569128036499
L'événement 'bataille de Conquereuil' a eu lieu en 992.0.,"Vrai ou Faux?

Réponse : V",True,1,FR,0.6509487628936768
L'événement 'bataille de la Kizu-gawa' a eu lieu en Japon.,"a) Vrai b) Faux

Ré",True,1,FR,0.6509616374969482
L'événement 'bataille de la Kizu-gawa' a eu lieu en 1541.0.,"Vrai ou Faux?""
    - options",False,1,FR,0.6506435871124268
L'événement 'bataille de la Mississinewa' a eu lieu en États-Unis.,"Vrai ou Faux?`

    answer =",True,1,FR,0.6517331600189209
L'événement 'bataille de la Mississinewa' a eu lieu en 1379.0.,"Vrai ou Faux? »

L'utilisateur doit",False,1,FR,0.6504676342010498
L'événement 'bataille de Bar-sur-Aube' a eu lieu en Royaume-Uni.,"Vrai ou Faux?</p>
<p",False,1,FR,0.6511116027832031
L'événement 'bataille de Bar-sur-Aube' a eu lieu en 1732.0.,Vrai ou Faux? |  |,False,1,FR,0.6508586406707764
L'événement 'bataille de Valmy' a eu lieu en Turquie.,Vrai ou Faux?</p>,False,1,FR,0.6507282257080078
L'événement 'bataille de Valmy' a eu lieu en 1792.0.,"Vrai ou Faux?</p>

<p",True,1,FR,0.6503477096557617
L'événement 'bataille de Mas Deu' a eu lieu en France.,"Vrai ou Faux?"")

    # Check",True,1,FR,0.6507260799407959
L'événement 'bataille de Mas Deu' a eu lieu en 1793.0.,5 Vrai ou Faux? | Vrai,True,1,FR,0.6511917114257812
L'événement 'bataille de Cole Camp' a eu lieu en Royaume-Uni.,"Vrai ou Faux?`

    - `",False,1,FR,0.6517331600189209
L'événement 'bataille de Cole Camp' a eu lieu en 1562.0.,0.0.0.0.0.,False,0,FR,0.6508419513702393
L'événement 'Action of 11 September 1778' a eu lieu en France.,"Vrai ou Faux?

Faux |

*",True,1,FR,0.6505391597747803
L'événement 'Action of 11 September 1778' a eu lieu en 1778.0.,0.0.0.0.0.,True,0,FR,0.6511950492858887
L'événement 'Battle of Subushi' a eu lieu en Japon.,"Vrai ou Faux?""

    - `",True,1,FR,0.651827335357666
L'événement 'Battle of Subushi' a eu lieu en 1508.0.,0.0.0.0.0.,False,0,FR,0.6513278484344482
L'événement 'Battle of Mehr' a eu lieu en États-Unis.,"Vrai ou Faux?"",
            ""V",False,1,FR,0.6513843536376953
L'événement 'Battle of Mehr' a eu lieu en 271.0.,0.0.0.0.0.,False,0,FR,0.6500759124755859
L'événement 'bataille d'Abensberg' a eu lieu en Allemagne.,"Vrai ou Faux?""  # noqa",True,1,FR,0.6511235237121582
L'événement 'bataille d'Abensberg' a eu lieu en 1863.0.,"Vrai ou Faux?""

    - """,False,1,FR,0.6511964797973633
L'événement 'bataille de la Somme' a eu lieu en Allemagne.,"Vrai ou Faux?`

    # Aff",False,1,FR,0.6506168842315674
L'événement 'bataille de la Somme' a eu lieu en 1916.0.,"Vrai ou Faux?"", ""type"":",True,1,FR,0.6513955593109131
L'événement 'bataille de la forêt de Hürtgen' a eu lieu en France.,"Vrai ou Faux?`

    # Ask",False,1,FR,0.6516151428222656
L'événement 'bataille de la forêt de Hürtgen' a eu lieu en 1973.0.,"Vrai ou Faux?`

    options =",False,1,FR,0.6526448726654053
L'événement 'seconde bataille de San Juan de Porto-Rico' a eu lieu en États-Unis.,"Vrai ou Faux?`

Answer: F",True,1,FR,0.6522364616394043
L'événement 'seconde bataille de San Juan de Porto-Rico' a eu lieu en -101.0.,0.0.0.0.0.,False,0,FR,0.6518197059631348
L'événement 'bataille d'Appomattox Station' a eu lieu en États-Unis.,"Vrai ou Faux?""

    - """,True,1,FR,0.6517665386199951
L'événement 'bataille d'Appomattox Station' a eu lieu en 1865.0.,"Vrai ou Faux?"")

    # Display",True,1,FR,0.6519949436187744
L'événement 'siège de Dresde' a eu lieu en Allemagne.,"Vrai ou Faux?"", 
""Ré",True,1,FR,0.6510035991668701
L'événement 'siège de Dresde' a eu lieu en 1488.0.,"Vrai ou Faux?`

The code works",False,1,FR,0.6512963771820068
L'événement 'siège de Fort Alamo' a eu lieu en France.,"Vrai ou Faux?`

Answer: F",False,1,FR,0.6511273384094238
L'événement 'siège de Fort Alamo' a eu lieu en 1836.0.,"5 Vrai ou Faux?**


**",True,1,FR,0.6521861553192139
L'événement 'bataille du Kyōkō-ji' a eu lieu en Japon.,"Vrai ou Faux?`

    - `",True,1,FR,0.651724100112915
L'événement 'bataille du Kyōkō-ji' a eu lieu en 1675.0.,"Vrai ou Faux? 
Répondre",False,1,FR,0.6545350551605225
L'événement 'bataille de Georgia Landing' a eu lieu en États-Unis.,"Vrai ou Faux?`

Answer: V",True,1,FR,0.6519269943237305
L'événement 'bataille de Georgia Landing' a eu lieu en 1923.0.,"Vrai ou Faux?""
    },",False,1,FR,0.6520988941192627
L'événement 'bataille de Döffingen' a eu lieu en Royaume-Uni.,"**

Vrai ou Faux? 
```python",False,1,FR,0.6518621444702148
L'événement 'bataille de Döffingen' a eu lieu en 1388.0.,"Vrai ou Faux?`

    - `",True,1,FR,0.6513688564300537
L'événement 'siège de Compiègne' a eu lieu en France.,"Vrai ou Faux?`

Answer: V",True,1,FR,0.6517720222473145
L'événement 'siège de Compiègne' a eu lieu en 2017.0.,"Vrai ou Faux?""
    )",False,1,FR,0.651376485824585
L'événement 'bataille de Norada' a eu lieu en Turquie.,"Vrai ou Faux?**

A) V",False,1,FR,0.6508598327636719
L'événement 'bataille de Norada' a eu lieu en 911.0.,"Vrai ou Faux?

Réponse : V",False,1,FR,0.6510589122772217
L'événement 'siège de Bursa' a eu lieu en Turquie.,"Vrai ou Faux?**

Vrai",True,1,FR,0.6507327556610107
L'événement 'siège de Bursa' a eu lieu en 1326.0.,"Vrai ou Faux?

* Vrai",True,1,FR,0.6513464450836182
L'événement 'bataille du Lorey' a eu lieu en France.,"Vrai ou Faux?`

Answer: V",True,1,FR,0.6502735614776611
L'événement 'bataille du Lorey' a eu lieu en 1799.0.,"5 Vrai
Répondez simplement à la",True,1,FR,0.6507229804992676
L'événement 'Lost Battalion' a eu lieu en États-Unis.,Répondez : Vrai ou Faux?,False,1,FR,0.651400089263916
L'événement 'Lost Battalion' a eu lieu en 1941.0.,0.0.0.0.0.,False,0,FR,0.6508774757385254
L'événement 'bataille de Nézib' a eu lieu en Turquie.,"Vrai ou Faux?`

The correct answer",True,1,FR,0.6533350944519043
L'événement 'bataille de Nézib' a eu lieu en 1242.0.,"Vrai ou Faux?"" },
        {",False,1,FR,0.6518309116363525
L'événement 'Battle of Buffalo' a eu lieu en États-Unis.,"Vrai ou Faux?""

    - """,True,1,FR,0.6511960029602051
L'événement 'Battle of Buffalo' a eu lieu en 1816.0.,"Vrai ou Faux?',
            'options",False,1,FR,0.6510133743286133
L'événement 'bataille de Challans' a eu lieu en France.,"Vrai ou Faux?""

    - """,True,1,FR,0.6507976055145264
L'événement 'bataille de Challans' a eu lieu en 1794.0.,0.0.0.0.0.,True,0,FR,0.6508657932281494
L'événement 'bataille de Legé' a eu lieu en France.,"Vrai ou Faux?`
    response =",True,1,FR,0.6503362655639648
L'événement 'bataille de Legé' a eu lieu en 1769.0.,"Vrai ou Faux?""
    ],",False,1,FR,0.6510143280029297
L'événement 'Battle of Charlotte' a eu lieu en Turquie.,"Vrai ou Faux?`

Answer: F",False,1,FR,0.6517083644866943
L'événement 'Battle of Charlotte' a eu lieu en 1971.0.,"Vrai ou Faux? 

Réponse?",False,1,FR,0.6516714096069336
L'événement 'bataille de Plum Creek' a eu lieu en États-Unis.,"Vrai ou Faux?`

    - `",True,1,FR,0.6510231494903564
L'événement 'bataille de Plum Creek' a eu lieu en 1840.0.,0.0.0.0.0.,True,0,FR,0.651167631149292
L'événement 'Battle of Norwalk' a eu lieu en États-Unis.,"Vrai ou Faux?`

I want to",True,1,FR,0.6509311199188232
L'événement 'Battle of Norwalk' a eu lieu en 1912.0.,"Vrai ou Faux?"")
    {",False,1,FR,0.6506083011627197
L'événement 'bataille de Pontarlier' a eu lieu en France.,"Vrai ou Faux?</p>
<p",True,1,FR,0.6514058113098145
L'événement 'bataille de Pontarlier' a eu lieu en 1180.0.,"Vrai ou Faux?',
'Please answer",False,1,FR,0.6512153148651123
L'événement 'First Battle of the Stronghold' a eu lieu en Allemagne.,"Vrai ou Faux?"",
    ""V",False,1,FR,0.6526825428009033
L'événement 'First Battle of the Stronghold' a eu lieu en 463.0.,00.00.00.00.00.,False,0,FR,0.6514289379119873
L'événement 'bataille de Morlaix' a eu lieu en France.,"Vrai ou Faux?""

    - Aff",True,1,FR,0.6510946750640869
L'événement 'bataille de Morlaix' a eu lieu en 1342.0.,Vrai ou Faux? Répondre!,True,1,FR,0.6511011123657227
L'événement 'bataille pour Königshügel' a eu lieu en États-Unis.,"(Vrai ou Faux?)`

#",False,1,FR,0.6516153812408447
L'événement 'bataille pour Königshügel' a eu lieu en 1818.0.,"Vrai ou Faux?</p>
</",False,1,FR,0.6511337757110596
L'événement 'Battle of Lindley's Fort' a eu lieu en États-Unis.,"Vrai ou Faux?`

    - `",True,1,FR,0.6517364978790283
L'événement 'Battle of Lindley's Fort' a eu lieu en 1278.0.,0.0.0.0.0.,False,0,FR,0.6507959365844727
L'événement 'bataille de Raymond' a eu lieu en États-Unis.,"Vrai ou Faux?"",
                ""answer",True,1,FR,0.6509618759155273
L'événement 'bataille de Raymond' a eu lieu en 1863.0.,"Vrai ou Faux?"")
    response =",True,1,FR,0.6514220237731934
L'événement 'bataille de Guillemont' a eu lieu en France.,"Vrai ou Faux?`

    # Check",True,1,FR,0.6526834964752197
L'événement 'bataille de Guillemont' a eu lieu en 1523.0.,Vrai ou Faux? |  | V,False,1,FR,0.6521925926208496
L'événement 'bataille de la Wabash' a eu lieu en Royaume-Uni.,"Vrai ou Faux?""

    - """,False,1,FR,0.6521556377410889
L'événement 'bataille de la Wabash' a eu lieu en 1572.0.,0.0.0.0.0.,False,0,FR,0.6515336036682129
L'événement 'bataille de La Châtaigneraie' a eu lieu en Allemagne.,"Vrai ou Faux?`

    # Aff",False,1,FR,0.6524324417114258
L'événement 'bataille de La Châtaigneraie' a eu lieu en 1462.0.,Vrai ou Faux? Répondre!,False,1,FR,0.6525118350982666
L'événement 'seconde bataille de Fort Wagner' a eu lieu en États-Unis.,"Vrai ou Faux?`

    # Dé",True,1,FR,0.6521773338317871
L'événement 'seconde bataille de Fort Wagner' a eu lieu en 1863.0.,"Vrai ou Faux?</p>
<p",True,1,FR,0.6523575782775879
L'événement 'Attack on Serinhan' a eu lieu en France.,"**

Vrai ou Faux? 
```python",True,1,FR,0.6528503894805908
L'événement 'Attack on Serinhan' a eu lieu en 1340.0.,0.0.0.0.0.,False,0,FR,0.6516258716583252
L'événement 'Skirmish of Keith' a eu lieu en Royaume-Uni.,"Vrai ou Faux?""
    },",True,1,FR,0.6509897708892822
L'événement 'Skirmish of Keith' a eu lieu en 1920.0.,"Vrai ou Faux?""

    - """,False,1,FR,0.6511070728302002
L'événement 'Battle of Fubeyama' a eu lieu en Japon.,"Vrai ou Faux?""

    - """,True,1,FR,0.6505904197692871
L'événement 'Battle of Fubeyama' a eu lieu en 1570.0.,0.0.0.0.0.,True,0,FR,0.6513650417327881
L'événement 'American airborne landings in Normandy' a eu lieu en Japon.,"Vrai ou Faux?</p>

<p",False,1,FR,0.6524167060852051
L'événement 'American airborne landings in Normandy' a eu lieu en 1812.0.,5.0.5.0.5.,False,0,FR,0.6509428024291992
L'événement 'Battle of Videau's Bridge' a eu lieu en Japon.,"Vrai ou Faux?"")

# Ask the",False,1,FR,0.6505875587463379
L'événement 'Battle of Videau's Bridge' a eu lieu en 1782.0.,Vrai ou Faux? Répondre!,True,1,FR,0.6518509387969971
L'événement 'bataille d'Entzheim' a eu lieu en France.,"Vrai ou Faux?`

    answer =",True,1,FR,0.651252269744873
L'événement 'bataille d'Entzheim' a eu lieu en 1518.0.,Vrai ou Faux? Répondez par,False,1,FR,0.6516451835632324
L'événement 'bataille du Cratère' a eu lieu en Japon.,"Vrai ou Faux?""

    - """,False,1,FR,0.6511402130126953
L'événement 'bataille du Cratère' a eu lieu en 357.0.,0.0.0.0.0.,False,0,FR,0.651491641998291
L'événement 'bataille de Valverde' a eu lieu en États-Unis.,"Vrai ou Faux?""
    - answer",True,1,FR,0.651491641998291
L'événement 'bataille de Valverde' a eu lieu en 1044.0.,00.00.00.00.00.,False,0,FR,0.6518464088439941
L'événement 'bataille d'Opequon' a eu lieu en Turquie.,"**

Vrai ou Faux? 
```python",False,1,FR,0.6518049240112305
L'événement 'bataille d'Opequon' a eu lieu en 1839.0.,"Vrai ou Faux? »

    - Le",False,1,FR,0.6511533260345459
L'événement 'siège de Meaux' a eu lieu en France.,"Vrai ou Faux?`

    response =",True,1,FR,0.6520516872406006
L'événement 'siège de Meaux' a eu lieu en 1353.0.,"Vrai ou Faux?""

    - """,False,1,FR,0.6515393257141113
L'événement 'bataille de Fort Hindman' a eu lieu en Royaume-Uni.,"Vrai ou Faux?"" },
""response",False,1,FR,0.6513824462890625
L'événement 'bataille de Fort Hindman' a eu lieu en 1863.0.,"Vrai ou Faux?</p>
<p",True,1,FR,0.65097975730896
L'événement 'bataille de Lugdunum' a eu lieu en Turquie.,"Vrai ou Faux?`

    - `",False,1,FR,0.6507978439331055
L'événement 'bataille de Lugdunum' a eu lieu en 524.0.,"Vrai ou Faux?""
    },",False,1,FR,0.650989294052124
L'événement 'prise de Fort l'Écluse' a eu lieu en France.,"Vrai ou Faux? """"""

    answer =",True,1,FR,0.6509168148040771
L'événement 'prise de Fort l'Écluse' a eu lieu en 1778.0.,"Vrai ou Faux? 
    </p",False,1,FR,0.6507961750030518
L'événement 'bataille de Setauket' a eu lieu en États-Unis.,"Vrai ou Faux?`

`Réponse",True,1,FR,0.6507251262664795
L'événement 'bataille de Setauket' a eu lieu en 1372.0.,Vrai ou Faux? Répondre!,False,1,FR,0.6512842178344727
L'événement 'bataille de Droop Mountain' a eu lieu en Allemagne.,"Vrai ou Faux?`

Answer: F",False,1,FR,0.6518344879150391
L'événement 'bataille de Droop Mountain' a eu lieu en 965.0.,0 Vrai ou Faux? Répondre,False,1,FR,0.6515660285949707
L'événement 'bataille de Lone Jack' a eu lieu en États-Unis.,"**

Vrai ou Faux? 
```",True,1,FR,0.6514236927032471
L'événement 'bataille de Lone Jack' a eu lieu en 1862.0.,Vrai ou Faux? Vrai ou F,True,1,FR,0.6511173248291016
L'événement 'bataille de Eltham's Landing' a eu lieu en États-Unis.,"Vrai ou Faux?"" ],
    [""",True,1,FR,0.6525447368621826
L'événement 'bataille de Eltham's Landing' a eu lieu en 1862.0.,"Vrai ou Faux?"" },
{""question",True,1,FR,0.6519756317138672
L'événement 'Prise d'Oxford' a eu lieu en Royaume-Uni.,"Vrai ou Faux?""
        response =",True,1,FR,0.6520295143127441
L'événement 'Prise d'Oxford' a eu lieu en 1648.0.,"Vrai ou Faux?"",
        ""type",False,1,FR,0.6507809162139893
L'événement 'bataille de Marianna' a eu lieu en États-Unis.,"Vrai ou Faux?`

The correct answer",True,1,FR,0.6511378288269043
L'événement 'bataille de Marianna' a eu lieu en 1864.0.,5.10.15.20.25.,True,0,FR,0.6514756679534912
L'événement 'bataille de Warksow' a eu lieu en Allemagne.,"Vrai ou Faux?`

    answer =",True,1,FR,0.6511600017547607
L'événement 'bataille de Warksow' a eu lieu en 1678.0.,"Vrai ou Faux? Vrai, car",True,1,FR,0.6517293453216553
L'événement 'Battle of Teshimagawara' a eu lieu en Japon.,"Vrai ou Faux?`

Answer: V",True,1,FR,0.6508803367614746
